,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.324 / 1.364 /  9,1.561 / 1.771 /  9,1703.869 / 3407.565 / 9114,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
1,1-1,1.000 / 1.000 /  9,1.785 / 2.137 /  9,1.419 / 1.628 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
2,1-2,1.047 / 1.425 /  9,1.232 / 1.299 /  9,1.000 / 1.000 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
3,1-3,1.020 / 1.106 /  9,1.054 / 1.054 /  9,1.054 / 1.054 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
4,1-4,1.531 / 1.653 /  9,1.823 / 2.245 /  9,1.535 / 1.535 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
5,1-5,1.075 / 1.169 /  9,1.138 / 1.138 /  9,1.986 / 1.986 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
6,1-6,1.516 / 1.829 /  9,1.535 / 1.681 /  9,1.552 / 1.681 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
7,1-7,1.451 / 1.546 /  9,1.564 / 1.637 /  9,1.454 / 1.454 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
8,1-8,0.936 / 1.000 /  9,1.271 / 1.328 /  9,1.532 / 1.596 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
9,1-9,1.873 / 1.873 /  9,2.056 / 2.269 /  9,1.996 / 1.996 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
10,2-0,0.890 / 0.890 /  8,1.123 / 1.156 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
11,2-1,0.930 / 0.930 /  8,1.144 / 1.144 /  5,0.930 / 0.930 /  1,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
12,2-2,1.066 / 1.143 /  7,1.390 / 1.390 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
13,2-3,0.970 / 1.288 /  9,1.294 / 1.294 /  8,1.294 / 1.294 /  1,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
14,2-4,1.259 / 1.294 / 10,1.073 / 1.073 /  5,1.073 / 1.073 /  1,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
15,2-5,1.294 / 1.992 / 10,1.395 / 2.407 /  9,1.728 / 2.575 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
16,2-6,0.977 / 1.352 /  9,1.518 / 1.518 / 10,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
17,2-7,1.201 / 1.818 / 13,1.568 / 1.719 /  5,1.178 / 1.178 /  1,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
18,2-8,1.159 / 1.238 /  8,0.954 / 0.954 /  2,1.192 / 1.192 /  1,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
19,2-9,1.176 / 1.176 /  7,1.360 / 1.418 /  6,1.367 / 1.491 /  2,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0
