,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.513 / 1.918 /  9,1.983 / 2.343 /  9,1.979 / 2.172 /  9,1.000 / 1.000 /  9,-1.000 / -1.000 /  0
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,-1.000 / -1.000 /  0
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.259 / 1.268 /  9,1.591 / 1.665 /  9,-1.000 / -1.000 /  0
3,1-3,1.000 / 1.000 /  9,1.263 / 1.366 /  9,1.249 / 1.366 /  9,1.000 / 1.000 /  9,-1.000 / -1.000 /  0
4,1-4,1.275 / 2.248 /  9,2.031 / 2.528 /  9,1.886 / 3.224 /  9,1.503 / 1.503 /  9,-1.000 / -1.000 /  0
5,1-5,1.078 / 1.262 /  9,1.054 / 1.241 /  9,1.329 / 1.408 /  9,1.153 / 1.386 /  9,-1.000 / -1.000 /  0
6,1-6,1.973 / 1.973 /  9,2.257 / 2.369 /  9,1.834 / 2.369 /  9,1.973 / 1.973 /  9,-1.000 / -1.000 /  0
7,1-7,1.378 / 1.378 /  9,1.632 / 1.732 /  9,1.962 / 2.117 /  9,1.378 / 1.378 /  9,-1.000 / -1.000 /  0
8,1-8,2.059 / 2.287 /  9,2.366 / 2.494 /  9,2.284 / 2.494 /  9,1.637 / 1.637 /  9,-1.000 / -1.000 /  0
9,1-9,1.404 / 1.581 /  9,1.376 / 1.448 /  9,1.375 / 1.448 /  9,2.004 / 2.004 /  9,-1.000 / -1.000 /  0
10,2-0,1.363 / 1.518 /  8,0.900 / 0.900 /  7,0.983 / 1.177 /  8,1.340 / 1.340 /  6,-1.000 / -1.000 /  0
11,2-1,1.241 / 1.241 /  6,1.364 / 1.735 / 10,1.323 / 1.323 /  6,0.918 / 0.918 /  7,-1.000 / -1.000 /  0
12,2-2,0.894 / 0.894 /  7,0.894 / 0.894 /  4,0.985 / 0.985 /  5,1.064 / 1.357 / 10,-1.000 / -1.000 /  0
13,2-3,0.987 / 1.358 /  9,0.941 / 0.941 /  9,1.080 / 1.080 /  6,1.736 / 1.736 /  9,-1.000 / -1.000 /  0
14,2-4,1.020 / 2.159 / 10,1.239 / 1.521 /  9,1.269 / 1.787 /  9,1.416 / 1.597 /  6,-1.000 / -1.000 /  0
15,2-5,0.979 / 1.163 /  8,0.971 / 1.212 / 10,0.903 / 0.903 /  8,1.311 / 1.583 /  4,-1.000 / -1.000 /  0
16,2-6,1.139 / 1.417 / 10,1.231 / 1.840 /  7,1.100 / 1.417 / 12,1.075 / 1.163 /  8,-1.000 / -1.000 /  0
17,2-7,1.207 / 1.512 /  7,0.929 / 1.245 / 10,0.894 / 0.894 /  7,1.380 / 1.884 /  8,-1.000 / -1.000 /  0
18,2-8,1.286 / 1.286 /  9,1.371 / 1.371 /  7,1.371 / 1.371 /  6,0.952 / 0.952 /  8,-1.000 / -1.000 /  0
19,2-9,2.024 / 2.247 /  8,1.149 / 2.468 /  7,1.104 / 1.626 /  8,1.820 / 2.247 /  5,-1.000 / -1.000 /  0
