,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.159 / 1.491 /  9,253.865 / 938.214 /  7,1.949 / 2.338 /  9,1.170 / 1.170 /  3,1.884 / 2.102 /  9
1,1-1,1.223 / 1.748 /  9,1.082 / 1.736 /  9,2.745 / 3.117 /  9,1.000 / 1.000 /  3,2.158 / 2.531 /  9
2,1-2,1.179 / 1.201 /  9,0.971 / 1.096 /  9,1.052 / 1.156 /  9,1.067 / 1.201 /  3,1.215 / 1.215 /  9
3,1-3,1.979 / 2.291 /  9,1.727 / 2.278 /  9,3.410 / 3.759 /  9,1.940 / 1.940 /  3,2.731 / 3.131 /  9
4,1-4,1.963 / 2.370 /  9,66.113 / 203.681 /  9,2.157 / 2.485 /  9,1.901 / 2.008 /  3,1.708 / 1.826 /  9
5,1-5,1.129 / 1.291 /  9,94.091 / 465.083 /  5,1.168 / 1.394 /  9,0.959 / 0.959 /  2,0.989 / 1.333 /  9
6,1-6,1.459 / 1.751 /  9,188.683 / 937.725 /  5,1.709 / 1.751 /  9,1.317 / 1.422 /  4,1.545 / 1.550 /  9
7,1-7,1.036 / 1.328 /  9,223.967 / 949.246 /  6,1.036 / 1.328 /  9,1.047 / 1.421 /  9,1.965 / 1.970 /  9
8,1-8,1.386 / 1.397 /  9,1.926 / 2.049 /  9,1.377 / 1.377 /  9,1.377 / 1.377 /  3,1.413 / 1.700 /  9
9,1-9,1.000 / 1.000 /  9,1.326 / 1.371 /  9,1.719 / 1.842 /  9,1.000 / 1.000 /  3,1.000 / 1.000 /  9
10,2-0,1.000 / 1.000 /  7,1.000 / 1.000 / 11,1.531 / 1.563 /  8,-1.000 / -1.000 /  0,1.258 / 1.301 /  7
11,2-1,0.979 / 1.192 /  4,0.951 / 0.951 /  7,1.314 / 1.560 /  7,0.997 / 0.997 /  1,0.980 / 1.195 /  8
12,2-2,0.890 / 0.890 /  8,1.133 / 1.863 /  4,0.943 / 1.183 / 11,0.890 / 0.890 /  1,0.890 / 0.890 /  7
13,2-3,1.969 / 2.317 /  8,1754.027 / 3507.224 / 9302,1.920 / 1.920 /  6,1.920 / 1.920 /  3,1.920 / 1.920 /  9
14,2-4,0.957 / 1.262 / 11,0.996 / 1.262 /  7,2.273 / 2.597 /  5,0.889 / 0.889 /  2,1.660 / 1.660 /  6
15,2-5,0.910 / 0.910 /  7,0.910 / 0.910 /  2,1.356 / 1.422 /  7,0.910 / 0.910 /  1,1.171 / 1.393 / 10
16,2-6,0.930 / 0.930 /  8,1.845 / 1.845 /  3,0.930 / 0.930 /  8,254.621 / 762.005 /  3,0.930 / 0.930 /  5
17,2-7,1.147 / 1.251 /  7,1.132 / 1.132 /  6,0.940 / 1.251 /  7,0.888 / 0.888 /  2,1.597 / 1.900 /  6
18,2-8,0.736 / 1.010 / 11,0.822 / 1.010 /  8,1.016 / 1.624 /  8,0.708 / 0.708 /  3,1.086 / 1.464 /  8
19,2-9,1.032 / 1.647 /  9,1.378 / 2.763 /  9,1.225 / 1.647 /  7,1.275 / 1.275 /  2,1.801 / 2.804 /  7
