,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.118 / 1.530 /  9,1.039 / 1.350 /  9,1.039 / 1.350 /  9
1,1-1,1.076 / 1.342 /  9,1.198 / 2.784 /  9,1.319 / 2.056 /  9,1.038 / 1.342 /  9,1.168 / 2.514 /  9
2,1-2,1.000 / 1.000 /  9,1.050 / 1.617 /  9,1.123 / 1.401 /  9,1.465 / 1.523 /  9,1.292 / 1.659 /  9
3,1-3,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.204 / 2.063 /  9,1.000 / 1.000 /  9,1.131 / 1.590 /  9
4,1-4,1.416 / 1.511 /  9,1.224 / 1.259 /  9,1.153 / 1.204 /  9,1.328 / 1.340 /  9,1.614 / 1.808 /  9
5,1-5,1.481 / 1.787 /  9,1.651 / 1.658 /  9,1.756 / 2.164 /  9,1.446 / 1.475 /  9,1.463 / 1.610 /  9
6,1-6,1.378 / 1.486 /  9,1.432 / 1.486 /  9,2.207 / 2.615 /  9,1.432 / 1.486 /  9,1.741 / 1.978 /  9
7,1-7,1.000 / 1.000 /  9,1.958 / 2.015 /  9,1.390 / 3.295 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
8,1-8,1.419 / 1.419 /  9,1.670 / 2.097 /  9,1.735 / 1.969 /  9,1.460 / 1.782 /  9,1.580 / 1.782 /  9
9,1-9,1.414 / 1.414 /  9,1.414 / 1.414 /  9,1.435 / 1.606 /  9,1.414 / 1.414 /  9,1.414 / 1.414 /  9
10,2-0,1.415 / 1.451 /  4,1.381 / 1.396 /  8,1.033 / 1.061 /  6,1.399 / 1.451 /  9,1.430 / 1.791 /  8
11,2-1,1.244 / 1.373 /  3,1.389 / 1.389 /  5,1.389 / 1.389 /  6,1.179 / 1.179 /  6,1.277 / 1.474 /  9
12,2-2,0.815 / 0.973 /  8,0.818 / 0.973 /  7,0.951 / 1.324 /  7,1.077 / 1.602 /  8,0.998 / 1.029 /  8
13,2-3,1.672 / 1.938 /  7,1.647 / 1.647 /  4,0.919 / 0.919 /  6,1.647 / 1.647 /  8,1.646 / 1.647 /  8
14,2-4,0.887 / 0.887 /  6,0.887 / 0.887 /  7,1.039 / 1.332 /  8,0.997 / 0.997 /  9,0.953 / 0.997 / 10
15,2-5,0.882 / 1.006 / 10,0.944 / 1.104 /  6,-1.000 / -1.000 /  0,1.150 / 1.622 /  9,1.064 / 1.287 /  6
16,2-6,0.946 / 1.272 /  7,1.648 / 1.877 / 10,52.766 / 414.935 /  8,0.891 / 0.891 /  7,0.891 / 0.891 /  6
17,2-7,1.807 / 1.807 /  8,1.923 / 2.327 /  9,2.067 / 2.327 /  4,1.723 / 1.905 /  9,1.951 / 2.151 /  6
18,2-8,1.090 / 1.320 /  6,1.144 / 1.450 /  6,1.122 / 1.450 /  7,1.256 / 1.257 / 11,1.105 / 1.480 / 10
19,2-9,0.952 / 0.952 /  7,0.952 / 0.952 /  8,0.952 / 0.952 /  8,0.952 / 0.952 /  8,0.952 / 0.952 /  8
