,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.095 / 1.856 /  9,1.000 / 1.000 /  9,2.358 / 2.455 /  9,1.000 / 1.000 /  9,1.287 / 1.323 /  9
1,1-1,1.220 / 1.553 /  9,1.320 / 1.553 /  9,1.242 / 1.553 /  9,1.204 / 1.206 /  9,1.213 / 1.350 /  9
2,1-2,1.371 / 1.437 /  9,1.108 / 1.108 /  9,1.267 / 1.267 /  9,1.364 / 1.437 /  9,0.855 / 1.773 /  9
3,1-3,1.539 / 1.850 /  9,1.775 / 2.160 /  9,1.767 / 2.260 /  9,1.567 / 1.567 /  9,1.541 / 1.693 /  9
4,1-4,1.317 / 1.667 /  9,1.710 / 2.056 /  9,1.116 / 1.116 /  9,1.391 / 1.667 /  9,1.580 / 1.614 /  9
5,1-5,1.331 / 1.591 /  9,1.413 / 1.646 /  9,1.883 / 1.883 /  9,1.381 / 1.561 /  9,1.513 / 1.735 /  9
6,1-6,1.045 / 1.401 /  9,1.695 / 1.695 /  9,1.948 / 2.326 /  9,1.000 / 1.000 /  9,1.093 / 1.836 /  9
7,1-7,2.628 / 2.693 /  9,2.267 / 2.521 /  9,2.567 / 2.846 /  9,2.732 / 2.868 /  9,1.941 / 2.237 /  9
8,1-8,2.019 / 2.072 /  9,1.971 / 2.013 /  9,1.860 / 2.186 /  9,2.013 / 2.013 /  9,1.965 / 2.292 /  9
9,1-9,2.372 / 2.971 /  9,2.819 / 3.070 /  9,2.950 / 3.225 /  9,2.255 / 2.255 /  9,2.338 / 2.631 /  9
10,2-0,1.463 / 1.494 /  9,1.530 / 1.753 /  8,1.454 / 1.454 /  4,1.616 / 2.107 /  5,1.454 / 1.454 /  7
11,2-1,1.838 / 2.060 /  9,1.739 / 1.989 /  8,1.161 / 1.787 /  6,1.542 / 1.542 /  6,1.591 / 1.787 /  5
12,2-2,1.055 / 1.081 /  7,1.081 / 1.081 / 11,1.081 / 1.081 /  9,1.081 / 1.081 /  9,1.190 / 2.428 /  9
13,2-3,0.894 / 0.894 / 10,0.894 / 0.894 /  8,0.894 / 0.894 /  6,0.894 / 0.894 /  4,0.894 / 0.894 /  8
14,2-4,1.233 / 1.340 /  9,1.294 / 1.340 /  7,1.074 / 1.130 /  6,1.084 / 1.739 / 11,1.505 / 1.739 /  7
15,2-5,1.319 / 1.336 /  5,1.336 / 1.336 /  6,1.350 / 1.605 /  8,1.300 / 1.519 /  7,1.449 / 1.519 / 10
16,2-6,1.082 / 1.148 /  9,1.111 / 1.443 /  8,1.596 / 1.596 /  6,1.171 / 1.352 /  5,1.336 / 1.539 /  3
17,2-7,2.050 / 2.211 /  9,2.020 / 2.289 /  7,1.390 / 1.689 / 10,1.361 / 1.582 /  6,1.316 / 1.316 /  3
18,2-8,1.101 / 1.426 /  9,1.080 / 1.118 / 10,1.186 / 1.406 /  5,1.351 / 1.669 /  7,1.301 / 2.421 /  9
19,2-9,1.641 / 1.641 /  7,1.641 / 1.641 / 10,1.641 / 1.641 /  8,1.641 / 1.641 /  6,1.686 / 2.005 /  8
