,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.660 / 1.770 /  9,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.513 / 1.770 /  9
1,1-1,1.000 / 1.000 /  9,1.158 / 1.158 /  9,-1.000 / -1.000 /  0,1.088 / 1.158 /  9,1.181 / 1.350 /  9
2,1-2,1.088 / 1.265 /  9,1.114 / 1.114 /  9,-1.000 / -1.000 /  0,1.357 / 1.975 /  9,1.145 / 1.379 /  9
3,1-3,1.275 / 1.275 /  9,0.813 / 0.813 /  9,-1.000 / -1.000 /  0,1.019 / 1.275 /  9,1.189 / 1.499 /  9
4,1-4,1.362 / 1.362 /  9,1.603 / 1.603 /  9,-1.000 / -1.000 /  0,1.362 / 1.362 /  9,1.444 / 1.502 /  9
5,1-5,1.421 / 1.421 /  9,1.497 / 1.507 /  9,1.421 / 1.421 /  9,1.421 / 1.421 /  9,1.421 / 1.421 /  9
6,1-6,1.748 / 1.748 /  9,1.686 / 1.686 /  9,-1.000 / -1.000 /  0,1.713 / 1.748 /  9,1.946 / 2.080 /  9
7,1-7,1.396 / 1.446 /  9,1.498 / 1.561 /  9,-1.000 / -1.000 /  0,1.212 / 1.567 /  9,1.041 / 1.368 /  9
8,1-8,1.003 / 1.012 /  9,1.062 / 1.212 /  9,-1.000 / -1.000 /  0,1.001 / 1.012 /  9,1.101 / 1.228 /  9
9,1-9,1.354 / 1.354 /  9,1.545 / 1.545 /  9,1794.067 / 3586.868 / 13016,1.442 / 1.552 /  9,1.429 / 1.469 /  9
10,2-0,1.384 / 1.384 / 10,1.061 / 1.061 /  7,-1.000 / -1.000 /  0,0.919 / 0.919 /  5,1.109 / 1.446 /  8
11,2-1,1.081 / 1.232 /  6,1.080 / 1.330 /  8,-1.000 / -1.000 /  0,1.398 / 1.627 /  5,1.019 / 1.330 /  9
12,2-2,1.212 / 1.483 /  7,1.151 / 1.483 /  8,-1.000 / -1.000 /  0,1.573 / 1.899 /  7,2.352 / 2.635 /  8
13,2-3,1.243 / 1.492 /  8,1.130 / 1.492 /  9,-1.000 / -1.000 /  0,1.086 / 1.496 /  7,1.018 / 1.200 /  8
14,2-4,1.713 / 1.719 /  6,0.949 / 1.217 / 10,-1.000 / -1.000 /  0,1.592 / 1.926 /  7,0.919 / 0.919 /  8
15,2-5,1.771 / 1.771 /  8,1.642 / 1.771 /  8,-1.000 / -1.000 /  0,1.002 / 1.002 /  7,1.630 / 1.752 /  7
16,2-6,1.343 / 1.601 /  7,1.384 / 1.606 /  6,-1.000 / -1.000 /  0,1.302 / 1.611 /  9,1.213 / 1.213 /  6
17,2-7,1.260 / 1.494 / 10,1.235 / 1.292 / 11,-1.000 / -1.000 /  0,1.169 / 1.169 /  8,1.045 / 1.045 / 10
18,2-8,0.919 / 0.919 /  5,1.513 / 1.513 /  6,-1.000 / -1.000 /  0,0.919 / 0.919 /  6,1.457 / 2.011 /  8
19,2-9,0.671 / 0.671 /  7,0.712 / 0.959 /  7,-1.000 / -1.000 /  0,0.953 / 1.621 /  9,0.840 / 1.231 /  5
