,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.376 / 1.386 /  9,1.251 / 1.272 /  9,-1.000 / -1.000 /  0
1,1-1,1.000 / 1.000 /  9,1.437 / 1.554 /  9,1.399 / 1.546 /  9,1.000 / 1.000 /  9,-1.000 / -1.000 /  0
2,1-2,1.000 / 1.000 /  9,1.231 / 1.578 /  9,1.626 / 1.927 /  9,1.000 / 1.000 /  9,-1.000 / -1.000 /  0
3,1-3,1.622 / 1.622 /  9,1.604 / 1.691 /  9,1.438 / 1.634 /  9,1.622 / 1.622 /  9,-1.000 / -1.000 /  0
4,1-4,1.656 / 1.738 /  9,1.707 / 1.981 /  9,1.670 / 1.736 /  9,1.090 / 1.090 /  9,-1.000 / -1.000 /  0
5,1-5,1.461 / 1.472 /  9,1.509 / 1.687 /  9,1.600 / 2.625 /  9,1.467 / 1.526 /  9,-1.000 / -1.000 /  0
6,1-6,1.925 / 1.987 /  9,2.054 / 2.373 /  9,1.472 / 1.815 /  9,1.430 / 1.430 /  9,-1.000 / -1.000 /  0
7,1-7,1.680 / 1.924 /  9,1.715 / 1.816 /  9,1.818 / 2.117 /  9,1.645 / 1.924 /  9,-1.000 / -1.000 /  0
8,1-8,2.064 / 2.076 /  9,2.922 / 3.240 /  9,2.832 / 3.254 /  9,2.071 / 2.138 /  9,-1.000 / -1.000 /  0
9,1-9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,2.304 / 2.727 /  9,1.000 / 1.000 /  9,-1.000 / -1.000 /  0
10,2-0,0.929 / 0.929 / 10,1.148 / 1.148 /  8,1.148 / 1.148 /  4,1.028 / 1.722 /  8,-1.000 / -1.000 /  0
11,2-1,1.313 / 1.313 /  7,1.685 / 2.552 /  8,1.562 / 1.562 / 10,1.313 / 1.313 /  8,-1.000 / -1.000 /  0
12,2-2,1.660 / 1.660 /  7,1.660 / 1.660 /  8,1.131 / 1.931 /  9,1.085 / 1.323 /  8,-1.000 / -1.000 /  0
13,2-3,1.630 / 1.799 /  8,1.606 / 1.606 /  3,1.188 / 1.394 /  8,1.060 / 1.175 / 10,-1.000 / -1.000 /  0
14,2-4,0.708 / 0.708 /  9,0.708 / 0.708 /  8,0.708 / 0.708 /  8,0.708 / 0.708 /  7,-1.000 / -1.000 /  0
15,2-5,1.752 / 2.185 /  5,1.704 / 1.808 /  9,1.507 / 1.884 /  7,1.244 / 1.404 /  2,-1.000 / -1.000 /  0
16,2-6,0.889 / 0.889 /  6,0.889 / 0.889 /  8,2.287 / 2.287 /  9,0.945 / 1.285 /  7,-1.000 / -1.000 /  0
17,2-7,0.953 / 0.953 /  7,1.118 / 1.398 / 10,0.978 / 1.183 /  9,0.953 / 0.953 /  9,-1.000 / -1.000 /  0
18,2-8,0.717 / 0.717 /  4,0.743 / 0.975 / 10,0.743 / 0.975 / 10,0.818 / 0.975 /  9,-1.000 / -1.000 /  0
19,2-9,1.626 / 1.918 /  8,1.575 / 1.899 /  8,1.671 / 2.153 /  7,1.529 / 1.529 /  3,-1.000 / -1.000 /  0
