,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.218 / 1.385 / 99 / 99,1.097 / 1.385 / 99 / 99,1.870 / 2.214 / 99 / 99,1.148 / 1.385 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.583 / 1.898 / 99 / 99,1.847 / 2.057 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.001 / 1.279 / 99 / 99,1.134 / 1.279 / 99 / 99,1.195 / 1.279 / 99 / 99,1.092 / 1.279 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.846 / 2.223 / 99 / 99,2.131 / 2.572 / 99 / 99,1.000 / 1.000 / 99 / 99
4,2-0,0.976 / 1.194 / 31 / 31,1.248 / 1.395 / 34 / 34,1.124 / 1.395 / 65 / 65,1.200 / 1.395 / 31 / 31
5,2-1,1.725 / 1.894 / 48 / 48,1.648 / 1.992 / 52 / 52,1.718 / 1.992 / 65 / 65,1.710 / 1.710 / 48 / 48
6,2-2,1.273 / 1.283 / 61 / 61,1.344 / 1.427 / 30 / 30,1.436 / 1.601 / 40 / 40,1.256 / 1.260 / 47 / 47
7,2-3,1.106 / 1.223 / 22 / 22,0.894 / 0.894 / 47 / 47,0.894 / 0.894 / 42 / 42,0.894 / 0.894 / 39 / 39
8,2-4,1.147 / 1.474 / 28 / 28,0.778 / 1.290 / 38 / 38,0.924 / 1.520 / 36 / 36,1.147 / 1.474 / 52 / 52
9,2-5,1.169 / 1.264 / 56 / 56,1.222 / 1.287 / 24 / 24,1.168 / 1.262 / 41 / 41,1.167 / 1.287 / 38 / 38
10,2-6,1.274 / 1.326 / 68 / 68,1.654 / 1.791 / 39 / 39,1.323 / 1.503 / 59 / 59,1.493 / 1.493 / 24 / 24
11,2-7,1.473 / 1.942 / 30 / 30,0.982 / 2.061 / 51 / 51,0.700 / 0.944 / 34 / 34,1.504 / 1.942 / 78 / 78
