,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.305 / 1.719 / 99 / 99,1.417 / 1.896 / 99 / 99,2.659 / 3.048 / 99 / 99,1.457 / 1.719 / 99 / 99
1,1-1,1.301 / 1.783 / 99 / 99,6.153 / 478.029 / 99 / 99,1.021 / 2.721 / 99 / 99,5.967 / 478.528 / 98 / 99
2,1-2,34.105 / 459.079 / 99 / 99,52.150 / 1372.852 / 99 / 99,177.233 / 915.587 / 78 / 99,80.228 / 916.072 / 99 / 99
3,1-3,1.263 / 1.383 / 99 / 99,2.043 / 2.329 / 99 / 99,1.826 / 2.816 / 99 / 99,1.128 / 1.383 / 99 / 99
4,2-0,1.023 / 1.320 / 54 / 54,0.959 / 1.320 / 50 / 50,0.953 / 1.338 / 61 / 61,0.919 / 0.919 / 53 / 53
5,2-1,1.533 / 1.778 / 42 / 42,1.493 / 1.769 / 48 / 48,1.485 / 1.775 / 63 / 63,1.509 / 1.769 / 53 / 53
6,2-2,0.787 / 1.060 / 52 / 52,0.782 / 1.060 / 30 / 30,0.867 / 1.118 / 42 / 42,0.834 / 1.118 / 47 / 47
7,2-3,1.328 / 1.600 / 47 / 47,1.219 / 1.575 / 55 / 55,3730.016 / 20185.885 / 79 / 85,1.343 / 1.575 / 49 / 49
8,2-4,1.884 / 2.404 / 36 / 36,1.685 / 2.009 / 8 / 8,1.814 / 2.142 / 53 / 53,1.902 / 2.196 / 77 / 77
9,2-5,1.193 / 1.613 / 50 / 50,1.193 / 1.770 / 45 / 45,55.729 / 957.695 / 53 / 55,17.861 / 478.015 / 29 / 30
10,2-6,0.936 / 1.156 / 19 / 19,0.967 / 1.177 / 33 / 33,1462.197 / 7106.904 / 62 / 67,0.968 / 1.335 / 59 / 59
11,2-7,0.941 / 0.941 / 47 / 47,0.941 / 0.941 / 58 / 58,58.822 / 1208.228 / 53 / 53,0.941 / 0.941 / 62 / 62
12,2-8,1.343 / 1.634 / 51 / 51,1.280 / 1.624 / 45 / 45,1.286 / 1.586 / 30 / 30,1.336 / 1.624 / 36 / 36
13,2-9,1.447 / 1.704 / 57 / 57,1.359 / 1.359 / 25 / 25,1.445 / 1.704 / 13 / 13,1.448 / 1.704 / 28 / 28
14,2-10,0.905 / 1.322 / 68 / 68,0.911 / 1.075 / 57 / 57,-1.000 / -1.000 / 0 / 32,0.921 / 1.107 / 33 / 33
15,2-11,2.370 / 2.507 / 35 / 35,2.403 / 2.858 / 56 / 56,11.667 / 523.094 / 54 / 54,2.354 / 2.834 / 50 / 50
16,2-12,1.079 / 1.322 / 36 / 36,1.071 / 1.322 / 19 / 19,1.052 / 1.438 / 34 / 34,1.081 / 1.392 / 33 / 33
17,2-13,1.132 / 1.405 / 48 / 48,1.119 / 1.405 / 57 / 57,1.188 / 1.420 / 40 / 40,1.114 / 1.114 / 61 / 61
18,2-14,1.481 / 1.601 / 51 / 51,1.427 / 1.427 / 45 / 45,1.448 / 1.677 / 53 / 53,1.448 / 1.671 / 60 / 60
19,2-15,1.067 / 1.153 / 39 / 39,1.054 / 1.153 / 35 / 35,1.068 / 1.153 / 50 / 50,0.891 / 0.891 / 39 / 39
