,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.191 / 1.302 / 99 / 99,2.115 / 2.288 / 99 / 99,2.119 / 2.305 / 99 / 99,1.178 / 1.284 / 99 / 99
1,1-1,1.506 / 2.470 / 99 / 99,1.700 / 2.523 / 99 / 99,2.525 / 2.912 / 99 / 99,1.990 / 2.575 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,2.182 / 2.355 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.383 / 1.570 / 99 / 99,2.016 / 2.118 / 99 / 99,3.122 / 3.385 / 99 / 99,1.407 / 1.570 / 99 / 99
4,2-0,1.768 / 1.938 / 68 / 68,1.811 / 1.938 / 35 / 35,1.745 / 1.745 / 45 / 45,1.815 / 1.938 / 34 / 34
5,2-1,1.901 / 1.901 / 48 / 48,1.018 / 1.133 / 55 / 55,1.068 / 1.133 / 30 / 30,1.030 / 1.133 / 47 / 47
6,2-2,0.939 / 1.345 / 63 / 63,0.933 / 1.345 / 45 / 45,1.114 / 1.134 / 74 / 74,1.084 / 1.345 / 48 / 48
7,2-3,1.324 / 4.008 / 73 / 73,1.031 / 1.309 / 53 / 53,1.199 / 1.309 / 30 / 30,1.014 / 1.309 / 60 / 60
8,2-4,1.479 / 1.807 / 75 / 75,1.402 / 1.672 / 35 / 35,1.579 / 1.807 / 69 / 69,1.444 / 1.807 / 52 / 52
9,2-5,0.956 / 1.217 / 49 / 49,1.009 / 1.217 / 52 / 52,1.036 / 1.310 / 58 / 58,0.967 / 1.217 / 85 / 85
10,2-6,2.412 / 3.217 / 48 / 48,1.007 / 1.791 / 23 / 23,1.288 / 1.791 / 62 / 62,2.434 / 3.195 / 59 / 59
11,2-7,1.303 / 1.701 / 22 / 22,1.380 / 1.818 / 54 / 54,1.429 / 1.943 / 57 / 57,1.200 / 1.398 / 41 / 41
12,2-8,2.465 / 2.505 / 31 / 31,2.473 / 2.705 / 47 / 47,2.483 / 2.861 / 60 / 60,2.482 / 2.705 / 70 / 70
13,2-9,2.509 / 2.740 / 21 / 21,2.515 / 2.743 / 42 / 42,1.775 / 2.129 / 71 / 71,2.296 / 2.582 / 41 / 41
14,2-10,2.372 / 2.529 / 58 / 58,2.402 / 2.718 / 40 / 40,2.452 / 2.649 / 73 / 73,2.466 / 2.718 / 62 / 62
15,2-11,3.015 / 3.451 / 37 / 37,3.137 / 3.928 / 57 / 57,3.250 / 4.240 / 45 / 45,3.073 / 3.772 / 70 / 70
16,2-12,2.232 / 3.106 / 36 / 36,1.251 / 2.127 / 62 / 62,1.291 / 1.729 / 73 / 73,2.322 / 2.721 / 49 / 49
17,2-13,1.383 / 1.643 / 56 / 56,1.467 / 1.643 / 46 / 46,1.107 / 1.295 / 37 / 37,1.448 / 1.643 / 76 / 76
18,2-14,1.258 / 1.616 / 43 / 43,1.232 / 1.232 / 56 / 56,0.907 / 1.223 / 71 / 71,1.251 / 1.616 / 40 / 40
19,2-15,1.021 / 1.502 / 37 / 37,1.235 / 1.892 / 42 / 42,2.030 / 2.441 / 53 / 53,1.363 / 2.263 / 43 / 43
