,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.109 / 1.597 / 99 / 99,1.140 / 1.597 / 99 / 99,1.021 / 1.597 / 99 / 99,1.102 / 1.345 / 99 / 99
1,1-1,1.004 / 1.347 / 99 / 99,2.807 / 3.437 / 93 / 99,1.341 / 3.437 / 45 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.141 / 1.339 / 99 / 99,2.053 / 2.542 / 99 / 99,2.245 / 2.475 / 99 / 99,1.075 / 1.339 / 99 / 99
3,1-3,1.190 / 1.317 / 99 / 99,1.222 / 1.517 / 99 / 99,1.321 / 1.590 / 99 / 99,1.185 / 1.317 / 99 / 99
4,2-0,2.601 / 2.878 / 41 / 41,2.551 / 2.789 / 55 / 55,2.578 / 2.934 / 56 / 56,0.709 / 0.709 / 21 / 21
5,2-1,1.899 / 2.096 / 54 / 54,2.603 / 2.858 / 61 / 61,2.271 / 2.639 / 35 / 35,0.938 / 1.590 / 23 / 23
6,2-2,1.051 / 1.051 / 43 / 43,1.051 / 1.051 / 58 / 58,1.062 / 1.356 / 28 / 28,1.097 / 1.192 / 52 / 52
7,2-3,1.795 / 1.974 / 46 / 46,1.841 / 1.905 / 42 / 42,1.786 / 2.017 / 61 / 61,1.158 / 1.240 / 53 / 53
8,2-4,1.172 / 1.819 / 72 / 72,1.022 / 1.333 / 60 / 60,1.077 / 1.333 / 32 / 32,0.887 / 1.315 / 41 / 41
9,2-5,2.392 / 2.590 / 53 / 53,2.349 / 2.557 / 30 / 51,0.941 / 0.941 / 29 / 61,1.645 / 1.826 / 53 / 53
10,2-6,0.908 / 0.908 / 51 / 51,0.867 / 0.952 / 61 / 61,0.908 / 0.908 / 54 / 54,0.982 / 1.489 / 44 / 44
11,2-7,1.468 / 1.533 / 62 / 62,1.562 / 1.586 / 48 / 48,1.496 / 1.533 / 42 / 42,1.446 / 1.712 / 51 / 51
12,2-8,1.297 / 1.410 / 35 / 35,1.132 / 1.132 / 24 / 36,1.345 / 1.370 / 12 / 45,1.097 / 1.097 / 51 / 51
13,2-9,1.124 / 1.258 / 48 / 48,1.138 / 1.418 / 19 / 19,0.931 / 1.187 / 39 / 39,1.263 / 1.455 / 55 / 55
14,2-10,1.230 / 1.566 / 61 / 61,1.548 / 1.953 / 36 / 53,1.689 / 2.196 / 34 / 54,1.410 / 1.836 / 59 / 59
15,2-11,0.893 / 0.893 / 27 / 27,0.893 / 0.893 / 37 / 37,0.893 / 0.893 / 61 / 61,1.077 / 1.077 / 58 / 58
16,2-12,1.666 / 2.004 / 57 / 57,1.682 / 1.861 / 58 / 58,1.613 / 1.717 / 66 / 66,0.891 / 1.059 / 50 / 50
17,2-13,1.604 / 2.159 / 69 / 69,1.686 / 1.958 / 78 / 78,1.492 / 1.727 / 33 / 33,1.513 / 2.089 / 46 / 46
18,2-14,1.073 / 1.374 / 22 / 22,1.539 / 1.933 / 59 / 59,1.045 / 1.212 / 45 / 45,1.368 / 1.603 / 65 / 65
19,2-15,1.726 / 2.020 / 43 / 43,1.873 / 2.308 / 94 / 94,1.593 / 2.000 / 40 / 40,1.719 / 1.954 / 43 / 43
