,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.689 / 1.740 / 99 / 99,2.029 / 2.184 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.425 / 1.515 / 99 / 99,1.563 / 1.840 / 99 / 99,2.968 / 3.082 / 99 / 99,1.432 / 1.515 / 99 / 99
2,1-2,1.384 / 1.658 / 99 / 99,1.476 / 1.814 / 99 / 99,1.550 / 1.971 / 99 / 99,1.492 / 1.842 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.017 / 1.358 / 99 / 99,2.534 / 3.223 / 99 / 99,1.000 / 1.000 / 99 / 99
4,2-0,1.893 / 2.117 / 55 / 55,1.806 / 2.400 / 37 / 37,1.773 / 2.117 / 39 / 39,1.759 / 1.810 / 28 / 28
5,2-1,2.401 / 2.597 / 17 / 17,2.414 / 2.953 / 54 / 54,2.395 / 2.953 / 70 / 70,2.477 / 2.953 / 54 / 54
6,2-2,1.517 / 2.052 / 34 / 56,1.598 / 2.284 / 30 / 37,31.403 / 434.306 / 29 / 29,1.499 / 2.052 / 34 / 37
7,2-3,1.563 / 2.246 / 35 / 39,1.459 / 2.560 / 54 / 59,1.627 / 2.292 / 48 / 48,1.578 / 1.999 / 28 / 35
8,2-4,2.262 / 2.786 / 61 / 61,2.345 / 2.973 / 51 / 51,2.303 / 2.800 / 35 / 35,2.289 / 2.902 / 44 / 44
9,2-5,2.631 / 3.778 / 60 / 60,50.031 / 587.652 / 49 / 50,11.287 / 587.158 / 67 / 67,2.549 / 3.778 / 55 / 55
10,2-6,1.921 / 2.669 / 66 / 66,1.768 / 2.478 / 76 / 76,1.717 / 2.478 / 46 / 46,1.974 / 3.288 / 63 / 63
11,2-7,2.020 / 2.369 / 49 / 49,2.027 / 2.414 / 54 / 54,2.023 / 2.188 / 57 / 57,2.125 / 2.403 / 33 / 33
12,2-8,1.273 / 1.499 / 64 / 64,1.257 / 1.512 / 56 / 56,1.301 / 1.568 / 53 / 53,1.264 / 1.499 / 65 / 65
13,2-9,1.684 / 2.038 / 50 / 50,1.512 / 2.054 / 30 / 30,1.105 / 1.454 / 62 / 62,1.733 / 2.337 / 47 / 47
14,2-10,1.992 / 2.356 / 22 / 22,2.192 / 2.708 / 42 / 42,2.112 / 2.240 / 56 / 56,2.024 / 2.520 / 55 / 55
15,2-11,0.923 / 1.239 / 45 / 45,0.973 / 1.239 / 60 / 60,0.988 / 1.369 / 64 / 64,0.976 / 1.369 / 63 / 63
16,2-12,1.185 / 1.185 / 45 / 45,1.185 / 1.185 / 44 / 44,1.187 / 1.191 / 62 / 62,1.185 / 1.185 / 40 / 40
17,2-13,1.047 / 1.527 / 60 / 60,1.179 / 1.687 / 39 / 39,1.052 / 1.398 / 35 / 35,0.982 / 1.527 / 58 / 58
18,2-14,1.822 / 2.212 / 38 / 38,2.019 / 2.252 / 58 / 58,1.375 / 1.494 / 42 / 42,2.116 / 2.928 / 58 / 58
19,2-15,1.021 / 1.305 / 62 / 62,1.030 / 1.305 / 53 / 53,2.208 / 2.858 / 49 / 49,1.016 / 1.305 / 64 / 64
