,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.120 / 1.375 /  9,0.884 / 0.984 /  9,1.184 / 1.381 /  9,1.220 / 1.237 /  9,1.411 / 1.664 /  9
1,1-1,1.216 / 1.339 /  9,1.072 / 1.072 /  9,1.674 / 1.903 /  9,1.122 / 1.369 /  9,1.239 / 1.799 /  9
2,1-2,1.000 / 1.000 /  9,1.556 / 1.685 /  9,1.042 / 1.379 /  9,1.000 / 1.000 /  9,1.989 / 2.384 /  9
3,1-3,1.161 / 1.362 /  9,1.000 / 1.000 /  9,1.730 / 1.771 /  9,1.175 / 1.788 /  9,1.000 / 1.000 /  9
4,2-0,0.919 / 0.919 /  2,0.919 / 0.919 /  5,0.919 / 0.919 /  8,1.154 / 1.154 /  8,1.827 / 1.975 /  7
5,2-1,1.044 / 1.458 /  7,1.473 / 1.573 /  8,1.470 / 1.570 /  9,1.521 / 1.521 /  6,1.515 / 1.730 /  8
6,2-2,0.986 / 1.360 /  7,0.784 / 0.784 /  9,0.933 / 1.048 /  7,1.111 / 1.111 /  6,1.173 / 1.368 / 11
7,2-3,0.941 / 0.941 /  7,0.968 / 1.059 /  7,1.500 / 1.500 /  8,0.982 / 1.106 /  8,1.101 / 1.101 /  5
8,2-4,1.260 / 1.568 /  9,1.345 / 1.528 /  5,1.325 / 1.370 /  6,1.176 / 1.406 /  8,1.067 / 1.100 /  3
9,2-5,0.933 / 0.933 /  7,0.921 / 0.933 /  7,0.949 / 1.044 /  8,1.398 / 1.410 /  8,1.436 / 1.652 /  7
10,2-6,0.909 / 0.909 /  6,1.821 / 1.925 /  8,1.686 / 1.881 /  9,0.909 / 0.909 /  7,1.206 / 1.309 /  6
11,2-7,1.471 / 1.837 /  4,1.896 / 2.252 /  7,1.782 / 2.069 /  7,1.930 / 2.055 / 10,1.919 / 2.055 /  7
12,2-8,0.947 / 1.287 /  8,1.801 / 1.903 /  8,1.888 / 2.249 /  8,0.899 / 0.899 /  8,1.224 / 1.294 /  7
13,2-9,1.328 / 1.609 /  5,1.311 / 1.364 /  8,0.941 / 0.941 /  8,0.941 / 0.941 /  7,0.941 / 0.941 /  8
14,2-10,1.034 / 1.034 /  6,1.173 / 1.173 /  6,1.324 / 1.674 /  9,1.034 / 1.034 /  4,1.040 / 1.058 /  8
15,2-11,0.997 / 1.758 /  8,0.932 / 1.279 /  9,1.444 / 1.444 /  9,1.079 / 1.279 /  6,0.888 / 0.888 /  9
