,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.225 / 1.858 /  9,1.170 / 1.484 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.168 / 1.382 /  9
1,1-1,1.000 / 1.000 /  9,1.219 / 1.826 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9
2,1-2,1.173 / 1.417 /  9,1.276 / 1.744 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.238 / 1.417 /  9
3,1-3,1.283 / 1.283 /  9,1.196 / 1.345 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.311 / 1.535 /  9
4,2-0,1.259 / 1.341 /  7,1.217 / 1.270 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.883 / 1.883 /  6
5,2-1,1.473 / 1.656 /  9,1.676 / 1.816 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.382 / 1.389 /  9
6,2-2,0.989 / 0.989 /  8,0.989 / 0.989 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.890 / 0.890 / 10
7,2-3,2.211 / 2.274 /  8,2.204 / 2.210 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,2.216 / 2.274 /  5
8,2-4,1.818 / 1.829 /  4,1.816 / 1.829 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.814 / 1.814 /  6
9,2-5,1.871 / 2.007 /  7,1.598 / 1.956 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.886 / 1.996 /  8
10,2-6,1.242 / 1.327 /  6,1.401 / 1.603 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.224 / 1.224 /  9
11,2-7,1.695 / 1.695 /  8,1.695 / 1.695 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.695 / 1.695 /  7
12,2-8,1.832 / 1.964 /  8,1.774 / 1.962 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.867 / 2.033 /  9
13,2-9,1.250 / 1.286 /  8,1.295 / 1.599 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.185 / 1.245 /  7
14,2-10,2.085 / 2.085 /  3,1.181 / 1.181 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.361 / 2.085 /  5
15,2-11,0.891 / 0.891 /  8,0.891 / 0.891 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.932 / 1.218 /  8
