,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.457 / 1.457 /  9,1.516 / 1.820 /  9,1.484 / 1.484 /  9,1.000 / 1.000 /  9
1,1-1,1.122 / 1.368 /  9,1.170 / 1.170 /  9,1.750 / 2.274 /  9,1.201 / 1.201 /  9,1.081 / 1.363 /  9
2,1-2,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.303 / 1.317 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
3,1-3,1.620 / 1.883 /  9,1.672 / 1.672 /  9,2.470 / 2.995 /  9,1.738 / 1.738 /  9,1.576 / 1.879 /  9
4,2-0,0.925 / 0.938 /  7,1.114 / 1.127 /  9,1.115 / 1.127 /  7,1.121 / 1.147 /  5,0.966 / 1.200 /  7
5,2-1,0.952 / 0.952 /  8,0.952 / 0.952 /  6,0.952 / 0.952 /  8,1.008 / 1.346 /  7,0.952 / 0.952 /  9
6,2-2,0.835 / 0.835 / 10,0.555 / 0.555 /  9,0.993 / 1.037 /  7,0.796 / 0.852 /  9,0.835 / 0.835 /  7
7,2-3,0.909 / 1.098 /  9,0.568 / 0.568 /  6,0.982 / 0.982 /  9,0.883 / 1.116 /  7,0.855 / 0.855 /  8
8,2-4,1.187 / 1.407 /  6,1.273 / 1.462 /  7,1.138 / 1.138 /  5,1.187 / 1.407 /  6,1.142 / 1.142 /  7
9,2-5,0.893 / 1.028 /  8,0.911 / 1.102 /  8,0.942 / 1.301 /  8,0.848 / 0.848 /  8,0.893 / 1.028 /  8
10,2-6,1.024 / 1.024 / 11,0.897 / 0.897 /  5,0.897 / 0.897 /  6,0.897 / 0.897 /  3,1.024 / 1.024 / 10
11,2-7,1.152 / 1.425 /  7,1.283 / 1.599 /  7,1.255 / 1.280 /  6,1.322 / 1.766 /  8,1.106 / 1.106 /  3
12,2-8,1.464 / 1.504 /  7,0.952 / 0.952 /  7,0.952 / 0.952 /  5,0.952 / 0.952 /  8,1.457 / 1.457 /  9
13,2-9,0.890 / 0.890 /  9,1.043 / 1.043 /  6,1.483 / 1.896 /  7,1.069 / 1.069 /  4,0.951 / 1.261 /  6
14,2-10,1.094 / 1.303 /  7,1.060 / 1.060 /  5,1.061 / 1.067 /  7,1.120 / 1.303 /  4,1.060 / 1.060 /  5
15,2-11,0.895 / 0.895 /  4,0.895 / 0.895 /  8,0.895 / 0.895 /  7,0.895 / 0.895 /  4,0.895 / 0.895 /  6
