,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,1.102 / 1.914 /  9,1.000 / 1.000 /  9,1.042 / 1.375 /  9
1,1-1,1.433 / 1.487 /  9,-1.000 / -1.000 /  0,1.459 / 1.474 /  9,1.325 / 1.487 /  9,1.433 / 1.487 /  9
2,1-2,1.035 / 1.315 /  9,-1.000 / -1.000 /  0,2.160 / 2.227 /  9,1.105 / 1.315 /  9,1.035 / 1.315 /  9
3,1-3,1.188 / 1.242 /  9,2925.692 / 5852.877 / 11459,1.188 / 1.242 /  9,1.134 / 1.242 /  9,1.276 / 1.635 /  9
4,2-0,0.806 / 0.806 /  8,-1.000 / -1.000 /  0,1.534 / 1.643 /  7,0.806 / 0.806 /  6,0.806 / 0.806 /  5
5,2-1,0.890 / 0.890 /  3,-1.000 / -1.000 /  0,0.890 / 0.890 /  8,0.890 / 0.890 /  5,0.932 / 1.224 /  8
6,2-2,1.344 / 1.344 /  8,-1.000 / -1.000 /  0,1.344 / 1.344 /  8,1.340 / 1.473 /  5,1.363 / 1.420 /  8
7,2-3,1.218 / 1.218 /  9,-1.000 / -1.000 /  0,1.693 / 1.693 /  7,1.218 / 1.218 /  7,1.218 / 1.218 /  7
8,2-4,1.046 / 1.256 /  4,-1.000 / -1.000 /  0,0.979 / 1.256 /  6,0.923 / 0.923 /  9,1.034 / 1.256 /  6
9,2-5,1.231 / 1.288 /  6,-1.000 / -1.000 /  0,1.216 / 1.288 /  6,1.218 / 1.330 /  8,1.202 / 1.202 /  7
10,2-6,0.946 / 1.423 /  9,-1.000 / -1.000 /  0,0.997 / 1.423 /  8,0.918 / 1.140 /  8,0.929 / 1.140 /  6
11,2-7,0.893 / 0.893 / 10,-1.000 / -1.000 /  0,0.893 / 0.893 / 10,0.893 / 0.893 /  3,0.893 / 0.893 /  6
12,2-8,0.946 / 0.976 /  9,-1.000 / -1.000 /  0,0.951 / 0.976 /  8,0.945 / 0.976 / 12,0.948 / 0.976 /  6
13,2-9,1.185 / 1.294 / 10,594.513 / 594.513 /  1,1.743 / 1.743 /  7,1.256 / 1.526 /  7,1.112 / 1.112 /  8
14,2-10,1.471 / 1.471 /  8,-1.000 / -1.000 /  0,1.507 / 1.761 /  8,1.471 / 1.471 /  3,1.471 / 1.471 /  9
15,2-11,0.913 / 0.943 /  8,-1.000 / -1.000 /  0,0.908 / 0.908 /  9,0.928 / 1.026 /  6,0.920 / 0.943 /  6
