,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.001 / 1.001 /  9,1.001 / 1.001 /  9,0.987 / 1.389 /  9,0.946 / 1.178 /  9,1.429 / 1.429 /  9
1,1-1,1.016 / 1.144 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.654 / 1.766 /  9,1.669 / 1.791 /  9
2,1-2,1.000 / 1.000 /  9,1.153 / 1.153 /  9,1.402 / 1.402 /  9,1.377 / 1.394 /  9,1.153 / 1.153 /  9
3,1-3,1.367 / 1.367 /  9,1.404 / 1.704 /  9,1.413 / 1.779 /  9,1.568 / 2.202 /  9,1.360 / 1.360 /  9
4,2-0,1.305 / 1.920 /  5,1.142 / 1.283 /  5,1.107 / 1.107 /  8,2.173 / 2.173 /  8,2.200 / 2.537 /  8
5,2-1,0.889 / 0.889 /  9,0.889 / 0.889 /  7,0.889 / 0.889 /  7,1.904 / 1.983 /  6,1.755 / 1.781 /  4
6,2-2,1.830 / 2.130 /  8,2.130 / 2.130 /  8,2.030 / 2.130 /  8,1.824 / 1.824 /  5,1.397 / 1.397 /  9
7,2-3,1.363 / 1.580 /  9,1.336 / 1.336 /  9,1.336 / 1.336 / 10,0.914 / 1.090 /  8,0.758 / 1.145 /  6
8,2-4,1.114 / 1.114 /  5,1.114 / 1.114 /  5,1.242 / 1.561 /  7,2.187 / 2.187 /  6,2.226 / 2.558 /  7
9,2-5,0.902 / 1.000 /  8,1.274 / 1.274 /  5,1.311 / 1.533 /  7,1.129 / 1.345 /  6,0.741 / 0.741 /  6
10,2-6,0.911 / 1.015 /  6,0.890 / 0.890 /  7,1.015 / 1.015 /  4,1.016 / 1.016 /  9,1.381 / 1.381 /  4
11,2-7,0.919 / 0.919 /  6,0.919 / 0.919 /  7,0.919 / 0.919 /  7,0.919 / 0.919 /  4,0.919 / 0.919 / 10
12,2-8,0.919 / 0.919 /  9,0.919 / 0.919 /  7,0.919 / 0.919 /  8,1.219 / 1.219 /  6,1.219 / 1.219 /  7
13,2-9,0.970 / 1.333 / 10,0.930 / 0.930 /  6,0.930 / 0.930 /  7,1.062 / 1.333 /  9,0.975 / 1.333 /  9
14,2-10,0.918 / 0.918 /  9,1.029 / 1.029 /  6,1.251 / 1.458 /  6,1.514 / 1.594 / 11,1.066 / 1.243 /  9
15,2-11,1.113 / 1.114 /  9,1.123 / 1.130 /  7,1.206 / 1.389 /  6,0.918 / 0.990 /  8,0.855 / 1.085 /  6
