,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.114 / 1.179 /  9,1.201 / 1.291 /  9,1.000 / 1.000 /  9,1.116 / 1.116 /  9
1,1-1,1.029 / 1.084 /  9,1.114 / 1.153 /  9,1.427 / 1.452 /  9,0.894 / 0.945 /  9,0.879 / 0.879 /  9
2,1-2,1.348 / 1.360 /  9,1.578 / 1.578 /  9,1.596 / 1.596 /  9,1.336 / 1.360 /  9,1.392 / 1.645 /  9
3,1-3,1.232 / 1.549 /  9,1.387 / 1.695 /  9,1.630 / 1.824 /  9,1.415 / 1.708 /  9,1.000 / 1.000 /  9
4,2-0,1.540 / 1.540 /  9,0.952 / 0.952 /  8,1.030 / 1.337 /  7,1.014 / 1.337 / 10,1.039 / 1.039 / 10
5,2-1,0.985 / 1.295 /  8,0.980 / 1.295 /  9,0.940 / 0.940 /  6,0.940 / 0.940 /  6,0.987 / 1.456 / 11
6,2-2,0.891 / 0.891 /  8,0.891 / 0.891 / 11,0.891 / 0.891 /  7,0.891 / 0.891 /  9,0.891 / 0.891 /  9
7,2-3,1.610 / 1.610 /  9,1.769 / 1.769 /  8,1.933 / 2.264 /  9,1.214 / 1.494 /  4,1.155 / 1.494 / 11
8,2-4,0.952 / 0.952 /  6,0.952 / 0.952 /  6,1.011 / 1.365 /  7,0.952 / 0.952 /  7,1.021 / 1.365 /  6
9,2-5,1.041 / 1.041 / 10,1.191 / 1.191 /  9,1.352 / 1.629 /  7,1.183 / 1.183 /  6,0.893 / 0.893 /  8
10,2-6,1.269 / 1.334 /  4,1.414 / 1.769 / 10,1.670 / 2.005 /  5,1.397 / 1.397 /  6,1.135 / 1.347 /  6
11,2-7,0.952 / 0.952 /  7,1.006 / 1.331 /  7,0.952 / 0.952 /  5,0.994 / 1.331 /  9,1.090 / 1.090 /  8
12,2-8,2.029 / 2.351 /  6,0.894 / 0.894 /  6,0.894 / 0.894 /  5,1.401 / 1.486 /  8,1.389 / 1.389 /  7
13,2-9,1.082 / 1.082 /  8,1.082 / 1.082 /  1,1.082 / 1.082 /  7,1.082 / 1.082 /  6,0.778 / 0.963 /  6
14,2-10,1.210 / 1.468 / 10,1.418 / 1.590 /  5,1.399 / 1.399 /  8,1.270 / 1.311 /  4,1.280 / 1.700 /  6
15,2-11,1.443 / 1.475 /  6,1.126 / 1.335 /  5,1.104 / 1.104 /  7,0.978 / 0.978 /  2,1.340 / 1.842 /  8
