,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.473 / 1.512 /  9,456.640 / 1311.057 /  6,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.043 / 1.383 /  9,2.116 / 2.373 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.774 / 2.122 /  9,1.739 / 2.122 /  9,286.817 / 606.545 /  7,1.888 / 2.499 /  9,1.611 / 1.687 /  9
3,1-3,1.619 / 1.708 /  8,1.574 / 1.708 /  9,1.466 / 2.039 /  4,1.427 / 1.708 /  7,1.459 / 1.708 /  9
4,2-0,0.892 / 0.892 /  7,1.312 / 1.312 /  6,392.488 / 1507.607 /  9,0.892 / 0.892 / 10,0.892 / 0.892 /  7
5,2-1,1.219 / 1.220 /  9,1.226 / 1.244 / 11,696.508 / 1930.334 /  3,1.237 / 1.300 /  6,1.219 / 1.219 /  6
6,2-2,1.007 / 1.007 /  7,1.058 / 1.634 /  7,40.448 / 98.413 /  5,1.089 / 1.334 /  8,1.026 / 1.217 / 11
7,2-3,1.142 / 1.142 /  7,1.142 / 1.142 /  5,1.926 / 2.796 /  6,1.142 / 1.142 /  9,1.193 / 1.450 /  6
8,2-4,0.898 / 0.898 /  5,0.898 / 0.898 /  7,11.638 / 53.539 /  5,0.898 / 0.898 / 10,0.898 / 0.898 /  9
9,2-5,1.470 / 1.553 /  7,1.490 / 1.692 /  7,2.141 / 3.777 /  5,1.557 / 1.692 /  8,1.486 / 1.597 /  8
10,2-6,1.140 / 1.140 /  7,1.140 / 1.140 /  5,1.775 / 3.472 /  9,1.140 / 1.140 / 10,1.140 / 1.140 /  9
11,2-7,2.106 / 2.106 /  9,2.205 / 2.516 /  8,609.492 / 1539.658 /  6,2.169 / 2.489 /  6,2.259 / 2.489 /  5
12,2-8,1.142 / 1.142 /  6,1.142 / 1.142 /  7,246.448 / 700.149 /  4,1.142 / 1.142 /  7,1.142 / 1.142 /  4
13,2-9,1.130 / 1.572 /  7,1.108 / 1.525 /  9,68.680 / 281.668 /  9,1.288 / 1.853 /  7,1.194 / 1.572 /  6
14,2-10,0.945 / 1.264 /  7,0.892 / 0.892 /  5,0.892 / 0.892 /  6,0.892 / 0.892 /  7,1.105 / 1.264 /  7
15,2-11,1.787 / 2.056 /  8,1.692 / 1.692 /  7,2.373 / 3.763 /  7,1.779 / 2.056 /  6,1.753 / 2.121 /  7
