,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.023 / 1.209 /  9,1.555 / 1.687 /  9,1.887 / 2.027 /  9,1.000 / 1.000 /  9,1.106 / 1.465 /  9
1,1-1,1.119 / 1.360 /  9,1.326 / 1.501 /  9,1.302 / 1.501 /  9,1.399 / 1.716 /  9,1.040 / 1.360 /  9
2,1-2,1.147 / 1.166 /  9,1.166 / 1.166 /  9,1.166 / 1.166 /  9,1.147 / 1.166 /  9,1.147 / 1.166 /  9
3,1-3,1.552 / 1.748 /  9,1.717 / 1.864 /  9,1.696 / 1.864 /  9,1.845 / 2.213 /  9,1.437 / 1.747 /  9
4,2-0,1.686 / 1.833 /  9,1.101 / 1.116 /  5,1.100 / 1.116 /  6,1.294 / 1.294 /  7,1.091 / 1.091 / 10
5,2-1,1.065 / 1.065 /  6,1.080 / 1.080 /  5,1.080 / 1.080 / 10,1.073 / 1.098 /  9,1.084 / 1.098 /  9
6,2-2,1.226 / 1.563 /  8,1.292 / 1.292 /  4,1.292 / 1.292 /  9,1.686 / 1.686 /  3,1.337 / 1.569 /  7
7,2-3,1.402 / 1.696 /  8,1.067 / 1.088 /  7,1.067 / 1.088 /  7,1.398 / 1.696 /  9,1.088 / 1.088 /  5
8,2-4,1.351 / 1.384 /  9,1.379 / 1.379 /  7,1.379 / 1.379 /  7,1.243 / 1.277 /  5,1.379 / 1.379 /  7
9,2-5,0.971 / 1.073 /  8,1.116 / 1.469 /  8,1.030 / 1.205 /  9,0.953 / 1.024 /  5,1.104 / 1.469 /  7
10,2-6,1.282 / 1.433 /  7,0.983 / 1.222 /  9,0.992 / 1.222 /  4,1.592 / 1.841 /  8,0.915 / 0.915 / 10
11,2-7,1.304 / 1.637 / 10,0.941 / 0.941 /  5,0.992 / 1.351 /  8,1.152 / 1.152 /  5,0.941 / 0.941 /  7
12,2-8,1.184 / 1.307 /  8,1.387 / 1.634 /  7,1.288 / 1.288 /  6,1.345 / 1.653 /  7,1.331 / 1.634 /  8
13,2-9,1.156 / 1.164 /  6,0.881 / 0.881 /  7,0.881 / 0.881 /  6,1.207 / 1.408 /  6,0.881 / 0.881 /  7
14,2-10,1.025 / 1.155 /  5,1.149 / 1.240 /  7,1.173 / 1.240 / 10,1.043 / 1.242 /  8,1.176 / 1.497 /  8
15,2-11,0.807 / 0.807 /  6,0.818 / 0.818 /  9,0.818 / 0.818 /  8,0.807 / 0.807 /  6,0.837 / 0.938 /  7
