,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.236 / 1.562 / 99 / 99,1.692 / 2.006 / 99 / 99,1.407 / 1.524 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.226 / 1.496 / 99 / 99,1.110 / 1.496 / 99 / 99,1.606 / 1.858 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.433 / 1.618 / 99 / 99,1.368 / 1.641 / 99 / 99,1.461 / 1.700 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.284 / 1.591 / 99 / 99,1.637 / 1.915 / 99 / 99,1.307 / 1.696 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,2-0,1.317 / 1.697 / 58 / 58,1.411 / 1.866 / 45 / 45,1.305 / 1.697 / 70 / 70,-1.000 / -1.000 / 0 / 73
5,2-1,1.332 / 2.049 / 37 / 37,1.339 / 1.434 / 25 / 25,1.368 / 1.859 / 51 / 51,-1.000 / -1.000 / 0 / 31
6,2-2,1.004 / 1.430 / 46 / 46,1.026 / 1.430 / 65 / 65,1.012 / 1.430 / 56 / 56,-1.000 / -1.000 / 0 / 59
7,2-3,0.664 / 1.822 / 59 / 59,0.708 / 1.822 / 49 / 49,1.591 / 1.591 / 61 / 61,-1.000 / -1.000 / 0 / 66
8,2-4,1.151 / 1.542 / 41 / 41,1.122 / 1.807 / 36 / 36,1.696 / 2.535 / 46 / 46,-1.000 / -1.000 / 0 / 44
9,2-5,0.955 / 1.211 / 64 / 64,0.944 / 1.211 / 46 / 46,0.919 / 1.211 / 19 / 19,-1.000 / -1.000 / 0 / 61
10,2-6,1.433 / 1.709 / 64 / 64,1.528 / 2.133 / 41 / 41,1.210 / 1.507 / 56 / 56,-1.000 / -1.000 / 0 / 32
11,2-7,1.379 / 1.381 / 68 / 68,1.410 / 1.523 / 66 / 66,0.606 / 0.606 / 58 / 58,-1.000 / -1.000 / 0 / 40
12,2-8,1.218 / 1.218 / 35 / 35,1.218 / 1.218 / 39 / 39,1.920 / 1.953 / 34 / 34,-1.000 / -1.000 / 0 / 51
13,2-9,1.182 / 1.611 / 56 / 56,1.611 / 2.127 / 23 / 23,1.293 / 1.790 / 59 / 59,-1.000 / -1.000 / 0 / 64
14,2-10,1.016 / 1.227 / 60 / 60,1.110 / 1.555 / 22 / 22,0.899 / 0.899 / 62 / 62,-1.000 / -1.000 / 0 / 48
15,2-11,2.315 / 2.501 / 46 / 46,2.297 / 3.232 / 51 / 51,1.093 / 1.320 / 60 / 60,-1.000 / -1.000 / 0 / 41
