,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.946 / 1.334 /  9,0.909 / 1.000 /  9,0.909 / 1.000 /  9,0.946 / 1.334 /  9,1.387 / 1.816 /  9
1,1-1,1.140 / 1.144 /  9,1.014 / 1.129 /  9,1.172 / 1.659 /  9,1.000 / 1.000 /  9,1.482 / 1.499 /  9
2,1-2,1.040 / 1.360 /  9,1.061 / 1.183 /  9,1.238 / 2.118 /  9,1.040 / 1.360 /  9,1.000 / 1.000 /  9
3,1-3,1.557 / 1.627 /  9,1.622 / 1.627 /  9,1.641 / 1.749 /  9,1.557 / 1.627 /  9,1.430 / 1.825 /  9
4,2-0,1.130 / 1.253 /  8,1.091 / 1.092 / 10,1.091 / 1.091 /  9,1.109 / 1.253 /  9,1.091 / 1.091 /  3
5,2-1,0.895 / 0.895 /  9,0.895 / 0.895 /  8,0.895 / 0.895 /  8,0.956 / 1.262 /  6,0.895 / 0.895 /  8
6,2-2,1.200 / 1.371 /  9,1.294 / 1.709 / 14,1.179 / 1.184 /  7,1.256 / 1.371 /  5,1.332 / 1.662 /  9
7,2-3,0.957 / 1.171 /  8,0.965 / 1.171 /  6,0.954 / 1.029 /  7,0.970 / 1.171 /  6,0.927 / 0.937 /  9
8,2-4,1.085 / 1.085 /  8,1.169 / 1.590 /  6,0.917 / 1.085 /  7,1.085 / 1.085 /  8,1.480 / 1.573 /  7
9,2-5,0.995 / 1.210 / 10,0.999 / 1.261 /  8,0.962 / 1.210 / 10,0.941 / 0.941 /  7,1.056 / 1.210 /  7
10,2-6,1.091 / 1.305 /  8,1.037 / 1.420 /  7,0.984 / 1.252 /  6,1.141 / 1.644 /  4,0.974 / 0.974 /  7
11,2-7,1.066 / 1.081 /  7,1.140 / 1.334 / 10,0.836 / 1.106 /  8,1.091 / 1.334 /  7,1.131 / 1.334 /  7
12,2-8,0.920 / 0.920 / 10,0.920 / 0.920 /  5,0.920 / 0.920 /  9,0.953 / 1.287 / 11,0.920 / 0.920 /  9
13,2-9,1.148 / 1.148 /  7,1.120 / 1.148 /  7,1.072 / 1.314 /  7,1.148 / 1.148 /  7,0.861 / 0.861 / 11
14,2-10,1.234 / 1.234 /  7,1.234 / 1.234 / 10,1.234 / 1.234 /  5,1.234 / 1.234 /  8,1.234 / 1.234 /  9
15,2-11,0.894 / 1.791 /  7,0.779 / 1.025 /  8,0.883 / 1.231 /  7,0.744 / 0.744 / 10,0.784 / 1.025 /  7
