,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.286 / 1.465 /  9,1.169 / 1.399 /  9,1.238 / 2.304 /  9,1.120 / 1.216 /  9,1.200 / 1.200 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.612 / 1.936 /  9,1.000 / 1.000 /  9,1.297 / 1.401 /  9
2,1-2,1.212 / 1.272 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.201 / 1.201 /  9
3,1-3,1.586 / 1.880 /  9,1.868 / 2.172 /  9,1.822 / 2.176 /  9,1.538 / 1.845 /  9,1.802 / 1.908 /  9
4,2-0,0.893 / 0.893 /  6,0.893 / 0.893 /  9,0.893 / 0.893 / 10,1.033 / 2.289 / 10,0.893 / 0.893 /  5
5,2-1,0.888 / 0.888 /  5,0.888 / 0.888 /  8,0.888 / 0.888 /  6,0.888 / 0.888 /  6,0.888 / 0.888 /  7
6,2-2,1.611 / 1.958 /  7,1.566 / 1.594 /  9,1.560 / 1.581 /  7,1.554 / 1.554 /  8,1.571 / 1.731 / 10
7,2-3,0.941 / 0.941 / 10,0.941 / 0.941 /  7,0.941 / 0.941 /  7,0.941 / 0.941 /  9,0.941 / 0.941 /  8
8,2-4,1.104 / 1.104 /  5,1.104 / 1.104 /  6,1.133 / 1.234 /  9,1.120 / 1.234 /  8,1.104 / 1.104 /  4
9,2-5,1.158 / 1.355 /  8,1.092 / 1.092 /  7,1.092 / 1.092 / 10,1.092 / 1.092 /  9,1.136 / 1.355 /  6
10,2-6,1.943 / 2.532 /  6,1.803 / 1.803 /  7,1.803 / 1.803 /  7,1.803 / 1.803 /  7,1.803 / 1.803 /  6
11,2-7,0.900 / 1.518 /  6,0.745 / 1.518 /  6,0.635 / 0.811 /  5,0.591 / 0.591 /  8,0.591 / 0.591 /  8
12,2-8,1.297 / 1.297 /  6,1.297 / 1.297 /  8,1.429 / 2.349 /  8,1.258 / 1.705 /  8,1.358 / 1.705 /  9
13,2-9,1.281 / 1.374 /  7,1.268 / 1.374 /  7,1.286 / 1.374 /  6,1.274 / 1.374 /  9,1.268 / 1.374 /  7
14,2-10,1.142 / 1.337 /  5,1.121 / 1.337 /  9,1.363 / 1.558 /  6,1.134 / 1.337 /  6,1.083 / 1.451 /  8
15,2-11,0.883 / 0.883 /  7,0.959 / 1.137 / 10,0.919 / 1.137 /  7,0.883 / 0.883 /  8,0.883 / 0.883 /  5
