,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.157 / 1.441 /  9,1.689 / 1.930 /  9,1.036 / 1.320 /  9,1.036 / 1.320 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.149 / 1.556 /  9,1.087 / 1.393 /  9,1.044 / 1.393 /  9
2,1-2,1.473 / 1.473 /  9,1.535 / 1.878 /  9,1.683 / 1.878 /  9,1.518 / 1.878 /  9,1.576 / 2.247 /  9
3,1-3,1.361 / 1.361 /  9,1.393 / 1.648 /  9,1.457 / 1.648 /  9,1.393 / 1.648 /  9,1.393 / 1.648 /  9
4,2-0,1.475 / 1.637 /  7,1.345 / 1.345 /  7,1.387 / 1.637 /  7,1.345 / 1.345 /  9,1.345 / 1.345 /  8
5,2-1,1.180 / 1.370 / 10,1.158 / 1.158 /  7,1.185 / 1.370 /  8,1.205 / 1.370 /  9,1.189 / 1.370 /  7
6,2-2,1.215 / 1.227 /  9,1.222 / 1.273 / 10,1.230 / 1.234 /  6,1.382 / 2.425 /  8,1.215 / 1.227 / 13
7,2-3,0.919 / 0.919 /  9,0.919 / 0.919 /  9,0.919 / 0.919 /  7,0.919 / 0.919 /  8,0.919 / 0.919 /  6
8,2-4,1.262 / 1.315 /  8,1.073 / 1.315 /  7,0.949 / 1.292 /  7,0.891 / 0.891 /  6,0.952 / 1.315 /  7
9,2-5,1.242 / 1.242 /  6,1.417 / 1.680 /  5,1.296 / 1.680 /  8,1.242 / 1.242 /  9,1.300 / 1.651 /  7
10,2-6,1.465 / 1.784 /  9,1.145 / 1.405 /  9,0.989 / 1.210 /  7,0.952 / 0.952 /  9,1.010 / 1.358 /  7
11,2-7,1.273 / 1.273 /  7,-1.000 / -1.000 /  0,1.537 / 1.833 /  6,1.478 / 1.478 /  5,1.303 / 1.448 /  6
12,2-8,0.952 / 0.952 /  7,1.172 / 1.172 /  8,1.172 / 1.172 /  5,1.172 / 1.172 /  7,0.952 / 0.952 /  9
13,2-9,0.888 / 0.888 /  9,0.888 / 0.888 /  8,0.888 / 0.888 /  5,0.888 / 0.888 /  9,0.985 / 1.663 /  8
14,2-10,1.578 / 1.743 /  4,1.545 / 1.848 /  6,1.594 / 2.178 /  8,1.584 / 1.848 /  7,1.602 / 1.848 /  8
15,2-11,0.894 / 0.894 /  7,0.894 / 0.894 /  6,0.894 / 0.894 /  6,0.894 / 0.894 /  7,0.894 / 0.894 /  8
