,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,0.821 / 0.821 /  9,1.117 / 1.133 /  9,1.162 / 1.162 /  9,0.824 / 0.854 /  9,1.168 / 1.168 /  9
1,1-1,1.078 / 1.350 /  9,1.699 / 1.940 /  9,1.295 / 1.694 /  9,1.156 / 1.350 /  9,1.071 / 1.639 /  9
2,1-2,1.041 / 1.369 /  9,1.523 / 1.809 /  9,2.259 / 2.259 /  9,1.292 / 1.292 /  9,2.270 / 2.587 /  9
3,1-3,1.171 / 1.193 /  9,0.917 / 0.917 /  9,0.917 / 0.917 /  9,1.150 / 1.193 /  9,1.061 / 1.314 /  9
4,2-0,0.837 / 0.837 /  6,0.837 / 0.837 /  8,0.978 / 1.059 /  6,0.868 / 1.113 /  9,0.701 / 0.701 /  6
5,2-1,1.503 / 1.503 /  5,0.898 / 0.898 /  6,1.094 / 1.222 /  5,1.560 / 1.843 /  6,1.765 / 2.325 /  8
6,2-2,1.642 / 2.312 /  6,1.431 / 1.431 /  8,1.449 / 1.467 /  4,1.494 / 1.816 /  7,1.468 / 1.518 /  7
7,2-3,1.924 / 1.924 /  6,1.961 / 2.252 /  9,2.047 / 2.252 /  8,1.931 / 1.967 /  6,1.979 / 2.252 /  6
8,2-4,1.289 / 1.340 /  7,1.310 / 1.578 / 10,1.310 / 1.335 /  9,1.280 / 1.280 /  9,1.195 / 1.280 /  9
9,2-5,1.517 / 1.539 /  7,1.918 / 1.999 /  7,2.055 / 2.055 /  9,1.539 / 1.692 /  6,1.474 / 1.999 /  5
10,2-6,1.125 / 1.178 /  8,1.148 / 1.418 / 10,1.156 / 1.445 /  7,1.118 / 1.118 /  8,1.233 / 1.486 /  7
11,2-7,0.966 / 1.188 /  5,0.953 / 0.968 /  5,0.968 / 0.968 / 10,0.935 / 1.188 /  7,1.467 / 1.517 /  7
12,2-8,1.341 / 1.646 /  9,1.337 / 1.623 /  9,1.300 / 1.300 /  7,1.303 / 1.313 /  9,1.302 / 1.313 /  5
13,2-9,2.321 / 2.321 /  5,0.947 / 1.279 /  7,0.892 / 0.892 /  6,2.417 / 2.708 /  4,1.849 / 2.314 /  6
14,2-10,1.056 / 1.058 /  7,1.559 / 1.559 /  8,1.665 / 1.704 /  8,1.056 / 1.058 /  9,1.056 / 1.056 /  6
15,2-11,1.977 / 2.032 /  7,1.515 / 1.619 /  9,1.552 / 1.863 /  8,1.957 / 1.957 /  6,1.831 / 2.147 /  9
