,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.357 / 1.382 /  9,1.440 / 1.759 /  9,1.041 / 1.372 /  9,1.042 / 1.377 /  9
1,1-1,1.171 / 1.384 /  9,1.171 / 1.768 /  9,1.138 / 1.858 /  9,1.000 / 1.000 /  9,1.128 / 1.384 /  9
2,1-2,0.833 / 1.000 /  9,0.833 / 1.000 /  9,0.854 / 1.000 /  9,0.833 / 1.000 /  9,0.833 / 1.000 /  9
3,1-3,0.928 / 1.054 /  9,0.937 / 1.136 /  9,1.219 / 1.313 /  9,0.928 / 1.054 /  9,0.925 / 1.054 /  9
4,2-0,1.318 / 1.374 /  8,1.380 / 1.613 /  8,1.308 / 1.374 /  9,1.299 / 1.299 /  5,1.313 / 1.374 /  7
5,2-1,2.056 / 2.056 /  4,0.952 / 0.952 /  6,0.952 / 0.952 /  6,2.061 / 2.092 /  7,2.194 / 2.469 /  6
6,2-2,1.617 / 1.900 /  7,1.503 / 1.503 /  8,1.613 / 1.900 /  7,1.617 / 1.900 /  7,2.040 / 2.076 /  9
7,2-3,1.684 / 1.684 /  5,1.270 / 1.270 /  8,1.270 / 1.270 /  6,1.664 / 1.684 /  7,1.549 / 1.549 /  6
8,2-4,1.252 / 1.252 /  7,1.292 / 1.616 /  9,1.313 / 1.616 /  6,1.252 / 1.252 / 10,1.306 / 1.616 /  7
9,2-5,0.899 / 0.899 /  7,0.899 / 0.899 /  8,0.899 / 0.899 / 10,0.899 / 0.899 /  8,0.899 / 0.899 /  7
10,2-6,1.129 / 1.129 / 10,1.129 / 1.129 /  9,1.129 / 1.129 /  8,1.129 / 1.129 /  6,1.173 / 1.520 /  9
11,2-7,0.978 / 1.245 /  8,0.940 / 1.245 /  7,0.933 / 1.245 /  8,0.889 / 0.889 /  6,1.102 / 2.025 /  7
12,2-8,0.898 / 0.898 /  6,0.962 / 1.410 /  8,0.898 / 0.898 /  9,0.898 / 0.898 /  5,0.898 / 0.898 / 11
13,2-9,0.925 / 1.107 /  5,1.033 / 1.268 / 10,0.879 / 0.879 /  5,0.879 / 0.879 /  9,1.161 / 1.391 /  7
14,2-10,0.962 / 1.285 /  7,1.384 / 1.572 /  4,1.250 / 1.608 /  9,0.908 / 0.908 /  6,0.908 / 0.908 /  7
15,2-11,0.943 / 1.180 /  7,0.906 / 0.921 /  7,0.904 / 0.904 /  6,0.905 / 0.921 /  7,0.947 / 1.205 /  7
