,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.099 / 1.111 /  9,1.124 / 1.325 /  9,1.135 / 1.389 /  9,1.133 / 1.305 /  9,1.099 / 1.111 /  9
1,1-1,1.000 / 1.000 /  9,1.192 / 1.192 /  9,1.958 / 2.101 /  9,1.196 / 1.227 /  9,1.025 / 1.227 /  9
2,1-2,1.000 / 1.000 /  9,1.050 / 1.280 /  9,0.760 / 0.984 /  9,0.984 / 0.984 /  9,1.186 / 1.417 /  9
3,1-3,1.000 / 1.000 /  9,1.124 / 1.124 /  9,1.794 / 2.202 /  9,1.074 / 1.335 /  9,1.000 / 1.000 /  9
4,2-0,1.621 / 1.804 /  7,1.234 / 1.234 /  6,1.309 / 1.573 /  6,1.612 / 1.804 /  6,1.662 / 1.804 /  9
5,2-1,0.940 / 1.575 /  7,0.964 / 1.575 /  7,1.426 / 1.575 /  9,0.777 / 1.064 /  6,0.719 / 0.719 /  7
6,2-2,0.985 / 1.807 /  8,0.922 / 1.557 /  6,1.349 / 1.557 /  8,0.785 / 1.052 /  8,0.711 / 0.711 /  9
7,2-3,1.166 / 1.606 /  9,0.990 / 1.247 /  7,0.991 / 1.563 / 10,1.023 / 1.611 /  8,0.960 / 1.247 /  5
8,2-4,2.138 / 2.138 /  4,1.441 / 2.138 /  5,1.950 / 2.384 /  8,1.557 / 2.138 /  6,1.407 / 2.138 /  9
9,2-5,1.297 / 1.332 /  7,1.359 / 1.665 /  8,1.242 / 1.242 /  4,1.390 / 1.663 /  7,1.283 / 1.287 /  8
10,2-6,0.917 / 1.187 / 10,1.059 / 1.059 /  6,1.728 / 1.728 /  8,1.077 / 1.187 /  7,0.887 / 0.887 /  9
11,2-7,1.052 / 1.100 /  6,1.028 / 1.028 /  8,1.118 / 1.248 /  6,1.035 / 1.100 / 10,1.028 / 1.028 /  6
12,2-8,1.514 / 1.514 / 10,1.578 / 1.739 /  7,1.611 / 1.739 /  7,1.514 / 1.514 /  7,1.514 / 1.514 /  7
13,2-9,0.891 / 0.891 /  7,0.891 / 0.891 /  7,0.957 / 1.221 /  5,0.891 / 0.891 /  2,0.924 / 1.186 /  9
14,2-10,0.979 / 1.218 /  7,0.892 / 0.892 /  5,0.892 / 0.892 /  4,0.892 / 0.892 /  8,0.892 / 0.892 /  5
15,2-11,1.165 / 1.388 /  8,1.133 / 1.133 /  8,1.158 / 1.401 / 11,1.166 / 1.220 /  8,1.133 / 1.133 /  9
