,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.256 / 1.436 /  9,1.443 / 1.941 /  9,1.169 / 1.218 /  9,1.124 / 1.140 /  9,1.086 / 1.624 /  9
1,1-1,1.358 / 1.664 /  9,1.395 / 1.434 /  9,1.106 / 1.106 /  9,1.325 / 1.366 /  9,1.037 / 1.266 /  9
2,1-2,1.000 / 1.000 /  9,1.238 / 1.238 /  9,1.276 / 1.577 /  9,1.000 / 1.000 /  9,1.214 / 1.214 /  9
3,1-3,1.123 / 1.277 /  9,1.257 / 1.389 /  9,1.445 / 1.557 /  9,1.000 / 1.000 /  9,1.031 / 1.277 /  9
4,2-0,1.639 / 1.639 /  6,0.919 / 0.919 /  8,0.919 / 0.919 /  7,1.639 / 1.639 /  5,0.919 / 0.919 /  8
5,2-1,1.026 / 1.213 /  7,1.221 / 1.435 /  7,1.106 / 1.435 / 10,1.068 / 1.261 /  8,0.952 / 0.952 /  5
6,2-2,0.898 / 0.898 / 11,1.153 / 1.250 /  4,1.321 / 1.440 /  7,0.930 / 1.217 / 10,0.898 / 0.898 / 10
7,2-3,1.040 / 1.341 /  7,1.198 / 1.623 /  6,1.014 / 1.014 /  2,1.050 / 1.364 / 10,1.014 / 1.014 /  6
8,2-4,0.891 / 0.891 /  6,0.891 / 0.891 /  5,0.891 / 0.891 / 10,0.891 / 0.891 /  7,0.891 / 0.891 /  6
9,2-5,1.590 / 1.590 /  6,0.962 / 1.243 /  5,0.892 / 0.892 /  7,1.604 / 1.716 /  9,0.962 / 1.243 /  5
10,2-6,1.182 / 1.543 /  9,0.890 / 0.890 /  3,0.917 / 1.074 /  7,1.309 / 1.648 /  7,0.890 / 0.890 / 10
11,2-7,1.352 / 1.352 /  7,1.181 / 1.181 /  8,1.181 / 1.181 /  9,1.352 / 1.352 /  9,1.184 / 1.368 /  9
12,2-8,0.952 / 0.952 /  7,1.403 / 1.403 /  9,1.403 / 1.403 /  6,1.035 / 1.364 /  5,1.403 / 1.403 /  8
13,2-9,1.288 / 1.734 / 11,1.411 / 1.708 / 10,1.332 / 1.420 /  5,1.380 / 2.015 / 10,1.365 / 1.701 /  8
14,2-10,0.952 / 0.952 /  7,0.952 / 0.952 /  7,0.952 / 0.952 /  7,0.952 / 0.952 /  4,0.952 / 0.952 /  7
15,2-11,1.223 / 1.518 /  5,1.916 / 2.191 /  7,1.598 / 1.890 /  6,1.111 / 1.111 /  9,1.386 / 1.971 /  7
