,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.088 / 1.789 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.044 / 1.394 /  9,1.000 / 1.000 /  9
1,1-1,0.744 / 1.039 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.740 / 1.000 /  9,0.844 / 1.932 /  9
2,1-2,1.042 / 1.047 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.106 / 1.334 /  9,-1.000 / -1.000 /  0
3,1-3,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.042 / 1.268 /  8,1.259 / 1.928 /  9
4,2-0,0.976 / 1.048 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.971 / 1.048 /  5,0.952 / 0.952 /  5
5,2-1,1.093 / 1.174 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.146 / 1.598 /  8,1.121 / 1.174 /  7
6,2-2,0.898 / 0.898 /  4,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.938 / 1.058 /  4,0.975 / 1.433 /  7
7,2-3,0.895 / 0.895 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.077 / 1.625 /  4,1.110 / 1.625 /  8
8,2-4,1.387 / 1.504 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.419 / 1.504 /  8,1.408 / 1.672 /  8
9,2-5,1.291 / 1.566 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.351 / 1.576 /  5,0.948 / 1.295 /  7
10,2-6,1.260 / 1.510 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.183 / 1.280 /  8,1.339 / 2.264 /  7
11,2-7,1.141 / 1.141 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.166 / 1.315 /  7,1.271 / 1.443 /  5
12,2-8,0.834 / 1.157 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.795 / 0.816 /  6,1.399 / 1.670 / 11
13,2-9,1.116 / 1.396 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.060 / 1.060 /  5,1.102 / 1.396 /  8
14,2-10,1.028 / 1.028 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.028 / 1.028 /  7,1.028 / 1.028 /  7
15,2-11,0.923 / 1.186 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.891 / 0.891 /  6,1.072 / 1.715 /  9
