,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.081 / 1.180 / 99 / 99,1.082 / 1.180 / 99 / 99,1.235 / 1.480 / 99 / 99
1,1-1,1.498 / 2.317 / 99 / 99,2.580 / 4.363 / 99 / 99,2.604 / 3.774 / 99 / 99,1.803 / 2.721 / 99 / 99
2,1-2,1.879 / 2.527 / 99 / 99,2.387 / 3.715 / 99 / 99,1.984 / 2.697 / 99 / 99,2.094 / 2.706 / 99 / 99
3,1-3,1.639 / 2.144 / 99 / 99,1.649 / 2.560 / 99 / 99,2.249 / 2.844 / 99 / 99,1.946 / 2.747 / 99 / 99
4,2-0,2.309 / 2.970 / 33 / 33,2.775 / 4.102 / 45 / 45,2.493 / 3.520 / 52 / 52,2.298 / 2.638 / 37 / 37
5,2-1,2.674 / 3.290 / 31 / 31,2.903 / 3.799 / 40 / 40,2.424 / 3.949 / 55 / 55,1.494 / 2.338 / 44 / 44
6,2-2,0.940 / 0.940 / 67 / 67,0.940 / 0.940 / 44 / 44,0.940 / 0.940 / 52 / 52,0.940 / 0.940 / 46 / 46
7,2-3,0.799 / 1.318 / 26 / 26,0.952 / 1.696 / 30 / 30,0.918 / 1.619 / 66 / 66,0.919 / 1.619 / 53 / 53
8,2-4,1.031 / 1.698 / 48 / 48,1.144 / 1.807 / 59 / 59,0.941 / 1.414 / 67 / 67,0.899 / 0.899 / 56 / 56
9,2-5,1.316 / 1.818 / 48 / 48,1.743 / 2.439 / 65 / 65,1.668 / 3.032 / 55 / 55,1.478 / 2.113 / 58 / 58
10,2-6,1.581 / 2.326 / 61 / 61,1.506 / 2.033 / 39 / 39,1.547 / 2.069 / 20 / 20,1.875 / 2.667 / 59 / 59
11,2-7,0.982 / 1.029 / 46 / 46,1.577 / 1.724 / 53 / 53,1.604 / 1.724 / 51 / 51,1.170 / 1.184 / 49 / 49
12,2-8,1.169 / 1.741 / 35 / 35,1.145 / 1.843 / 49 / 49,1.752 / 2.539 / 53 / 53,1.484 / 2.096 / 59 / 59
13,2-9,1.717 / 2.629 / 70 / 70,1.743 / 2.350 / 30 / 30,1.646 / 2.461 / 51 / 51,1.682 / 2.368 / 56 / 56
14,2-10,2.110 / 2.579 / 33 / 33,2.257 / 2.792 / 39 / 39,2.182 / 2.642 / 32 / 32,1.298 / 1.957 / 68 / 68
15,2-11,1.980 / 2.819 / 70 / 70,2.023 / 2.838 / 38 / 38,2.006 / 2.431 / 17 / 17,1.870 / 2.159 / 29 / 29
16,2-12,1.651 / 2.860 / 72 / 72,2.634 / 3.925 / 26 / 26,2.653 / 3.832 / 60 / 60,1.926 / 2.615 / 19 / 19
17,2-13,1.601 / 2.380 / 50 / 50,1.458 / 2.413 / 48 / 48,1.695 / 2.292 / 65 / 65,1.450 / 2.407 / 40 / 40
18,2-14,2.367 / 3.027 / 33 / 33,2.807 / 3.960 / 51 / 51,2.534 / 3.660 / 45 / 45,2.140 / 2.905 / 29 / 29
19,2-15,1.237 / 1.712 / 37 / 37,1.114 / 1.522 / 39 / 39,1.132 / 1.522 / 40 / 40,1.168 / 1.669 / 44 / 44
