,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.174 / 1.305 / 99 / 99,1.302 / 1.425 / 99 / 99,807.800 / 8043.553 / 84 / 99,1.129 / 1.305 / 99 / 99
1,1-1,1.417 / 1.667 / 99 / 99,1.308 / 1.899 / 99 / 99,784.665 / 5933.824 / 99 / 99,1.896 / 2.475 / 99 / 99
2,1-2,1.097 / 1.648 / 99 / 99,1.231 / 1.606 / 99 / 99,3619.751 / 18084.666 / 93 / 99,1.287 / 1.840 / 99 / 99
3,1-3,1.220 / 1.376 / 99 / 99,2.439 / 2.747 / 99 / 99,851.175 / 8402.603 / 97 / 99,1.219 / 1.534 / 99 / 99
4,2-0,0.985 / 1.302 / 57 / 57,0.961 / 1.700 / 49 / 49,283.722 / 3355.627 / 46 / 46,1.820 / 2.025 / 46 / 46
5,2-1,0.779 / 0.902 / 70 / 70,0.872 / 1.132 / 34 / 34,199.770 / 1882.172 / 53 / 59,0.828 / 0.875 / 45 / 45
6,2-2,1.026 / 1.192 / 32 / 32,1.056 / 1.204 / 55 / 55,1500.674 / 14538.479 / 50 / 51,1.280 / 1.813 / 45 / 45
7,2-3,1.416 / 1.629 / 58 / 58,1.289 / 1.471 / 54 / 54,4376.705 / 22914.055 / 52 / 52,1.281 / 1.471 / 43 / 43
8,2-4,1.734 / 2.366 / 23 / 23,1.237 / 1.879 / 56 / 56,3427.626 / 19916.121 / 39 / 39,1.674 / 1.978 / 28 / 28
9,2-5,2.311 / 2.898 / 50 / 50,2.619 / 3.238 / 58 / 58,4.014 / 7.406 / 85 / 85,2.237 / 2.532 / 34 / 34
10,2-6,1.777 / 1.899 / 62 / 62,1.878 / 1.988 / 49 / 49,660.690 / 6991.020 / 47 / 47,1.628 / 1.986 / 40 / 52
11,2-7,0.892 / 0.892 / 51 / 51,0.892 / 0.892 / 36 / 36,0.892 / 0.892 / 53 / 53,1.494 / 1.898 / 57 / 57
12,2-8,1.293 / 1.721 / 38 / 38,1.378 / 2.055 / 37 / 37,1104.573 / 7044.013 / 42 / 42,1.789 / 2.628 / 55 / 55
13,2-9,1.534 / 1.534 / 42 / 42,1.555 / 1.619 / 67 / 67,867.878 / 5407.308 / 49 / 51,1.559 / 1.618 / 53 / 70
14,2-10,2.044 / 2.529 / 33 / 33,2.196 / 2.880 / 60 / 60,537.645 / 4382.446 / 44 / 44,2.035 / 2.161 / 70 / 70
15,2-11,1.239 / 1.239 / 43 / 43,1.239 / 1.239 / 65 / 65,1008.671 / 5396.748 / 25 / 25,1.239 / 1.239 / 50 / 50
16,2-12,0.919 / 0.919 / 30 / 30,0.934 / 1.989 / 71 / 71,1350.461 / 6299.535 / 59 / 60,0.947 / 2.029 / 79 / 79
17,2-13,0.908 / 0.908 / 58 / 58,0.908 / 0.908 / 61 / 61,1190.532 / 11202.484 / 57 / 57,0.908 / 0.908 / 49 / 49
18,2-14,1.089 / 1.996 / 45 / 45,0.979 / 1.319 / 48 / 48,334.538 / 4283.772 / 45 / 45,0.981 / 1.611 / 47 / 47
19,2-15,1.366 / 1.728 / 35 / 35,1.579 / 2.070 / 56 / 56,1201.627 / 5596.377 / 45 / 46,1.770 / 2.634 / 45 / 45
