,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.104 / 1.293 / 99 / 99,1.157 / 1.374 / 99 / 99,1.138 / 1.739 / 99 / 99,1.388 / 1.691 / 99 / 99
1,1-1,1.335 / 1.939 / 99 / 99,1.250 / 1.939 / 99 / 99,1.691 / 2.489 / 99 / 99,1.331 / 1.991 / 99 / 99
2,1-2,1.608 / 1.889 / 99 / 99,1.704 / 1.937 / 99 / 99,1.622 / 2.203 / 99 / 99,1.995 / 2.259 / 99 / 99
3,1-3,1.557 / 2.237 / 99 / 99,1.540 / 2.182 / 99 / 99,1.724 / 1.955 / 99 / 99,1.656 / 2.602 / 99 / 99
4,2-0,1.518 / 1.927 / 35 / 35,1.640 / 2.122 / 47 / 47,1.454 / 1.927 / 38 / 38,1.582 / 2.034 / 40 / 40
5,2-1,1.233 / 1.725 / 30 / 30,1.606 / 2.096 / 57 / 57,1.590 / 2.270 / 57 / 57,1.985 / 2.406 / 64 / 64
6,2-2,1.198 / 1.669 / 44 / 44,1.252 / 1.669 / 72 / 72,1.082 / 1.778 / 56 / 56,1.214 / 1.819 / 56 / 56
7,2-3,1.804 / 2.044 / 50 / 50,1.869 / 2.275 / 36 / 36,2.073 / 2.436 / 61 / 61,2.015 / 2.364 / 64 / 64
8,2-4,1.128 / 1.943 / 68 / 68,1.237 / 1.943 / 61 / 61,1.498 / 2.172 / 37 / 37,1.309 / 1.943 / 49 / 49
9,2-5,1.446 / 1.630 / 58 / 58,1.441 / 1.696 / 73 / 73,1.413 / 1.696 / 25 / 25,1.434 / 1.632 / 47 / 47
10,2-6,1.247 / 1.611 / 47 / 47,1.809 / 2.315 / 54 / 54,1.612 / 2.174 / 37 / 37,2.143 / 2.810 / 76 / 76
11,2-7,1.114 / 1.565 / 38 / 38,1.099 / 1.565 / 54 / 54,1.052 / 1.565 / 29 / 29,1.214 / 1.726 / 62 / 62
12,2-8,0.929 / 0.929 / 29 / 29,0.929 / 0.929 / 16 / 16,0.929 / 0.929 / 43 / 43,0.929 / 0.929 / 25 / 25
13,2-9,1.133 / 1.319 / 48 / 48,1.135 / 1.319 / 61 / 61,1.131 / 1.319 / 36 / 36,1.156 / 1.319 / 42 / 42
14,2-10,0.920 / 1.287 / 53 / 53,1.009 / 1.287 / 40 / 40,0.991 / 1.287 / 59 / 59,0.943 / 1.287 / 74 / 74
15,2-11,0.757 / 0.757 / 34 / 34,0.796 / 1.940 / 61 / 61,0.757 / 0.757 / 39 / 39,0.797 / 2.640 / 47 / 47
16,2-12,0.980 / 1.358 / 37 / 37,0.805 / 1.059 / 39 / 39,0.921 / 1.273 / 57 / 57,1.070 / 1.506 / 30 / 30
17,2-13,1.669 / 2.058 / 37 / 37,1.695 / 2.058 / 25 / 25,1.624 / 2.058 / 35 / 35,1.508 / 2.058 / 37 / 37
18,2-14,1.096 / 1.915 / 22 / 22,1.267 / 1.980 / 45 / 45,1.312 / 1.532 / 49 / 49,1.276 / 2.090 / 52 / 52
19,2-15,1.211 / 1.335 / 45 / 45,1.241 / 1.335 / 35 / 35,1.181 / 1.335 / 26 / 26,1.183 / 1.314 / 22 / 22
