,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,2.528 / 2.715 / 99 / 99,1.954 / 2.100 / 99 / 99
1,1-1,1.568 / 2.111 / 99 / 99,2.689 / 3.698 / 99 / 99,2.254 / 2.968 / 99 / 99,2.081 / 2.739 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,2.366 / 2.656 / 99 / 99,1.005 / 1.179 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.577 / 1.888 / 99 / 99,2.288 / 2.646 / 99 / 99,1.606 / 1.861 / 99 / 99,1.485 / 1.658 / 99 / 99
4,1-4,1.307 / 1.307 / 99 / 99,2.005 / 2.520 / 99 / 99,1.900 / 2.932 / 99 / 99,1.311 / 1.749 / 99 / 99
5,1-5,1.202 / 1.385 / 99 / 99,3.126 / 3.555 / 99 / 99,3.277 / 3.419 / 99 / 99,1.117 / 1.385 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.457 / 1.548 / 99 / 99,2.286 / 2.439 / 99 / 99
7,1-7,1.263 / 1.373 / 99 / 99,1.566 / 1.742 / 99 / 99,1.950 / 2.137 / 99 / 99,1.105 / 1.373 / 99 / 99
8,1-8,1.122 / 1.364 / 99 / 99,1.721 / 1.818 / 99 / 99,1.313 / 2.329 / 99 / 99,1.307 / 1.600 / 99 / 99
9,1-9,1.000 / 1.000 / 99 / 99,1.910 / 2.139 / 99 / 99,2.650 / 2.920 / 99 / 99,1.000 / 1.000 / 99 / 99
10,1-10,2.011 / 2.221 / 99 / 99,2.759 / 3.152 / 99 / 99,2.872 / 2.965 / 99 / 99,2.076 / 2.335 / 99 / 99
11,2-0,1.184 / 1.184 / 53 / 53,1.228 / 1.228 / 55 / 55,1.241 / 1.241 / 43 / 43,1.248 / 1.567 / 31 / 31
12,2-1,0.892 / 0.892 / 69 / 69,0.892 / 0.892 / 46 / 46,0.892 / 0.892 / 48 / 48,0.892 / 0.892 / 27 / 27
13,2-2,1.765 / 2.033 / 69 / 69,1.996 / 2.449 / 58 / 58,1.894 / 2.450 / 47 / 47,1.399 / 1.845 / 22 / 22
14,2-3,1.214 / 1.775 / 44 / 44,1.207 / 1.447 / 42 / 42,2.370 / 2.510 / 29 / 29,1.303 / 1.454 / 48 / 48
15,2-4,0.739 / 0.992 / 31 / 31,1.075 / 1.449 / 53 / 59,0.768 / 0.992 / 66 / 66,0.788 / 2.191 / 49 / 49
16,2-5,0.894 / 0.894 / 24 / 24,0.894 / 0.894 / 30 / 30,0.894 / 0.894 / 50 / 50,2.226 / 2.441 / 30 / 30
17,2-6,1.043 / 1.284 / 57 / 57,1.404 / 1.762 / 49 / 56,1.341 / 1.441 / 67 / 67,1.134 / 1.621 / 66 / 66
18,2-7,1.272 / 1.272 / 10 / 10,1.860 / 2.832 / 48 / 48,1.640 / 2.158 / 45 / 45,1.398 / 1.885 / 58 / 58
19,2-8,0.983 / 1.115 / 35 / 35,1.508 / 1.922 / 54 / 54,0.954 / 1.115 / 43 / 43,1.417 / 1.650 / 43 / 43
20,2-9,1.214 / 1.214 / 51 / 51,1.451 / 1.651 / 30 / 30,0.982 / 0.982 / 73 / 73,2.349 / 2.349 / 30 / 30
21,2-10,0.741 / 0.741 / 35 / 35,0.789 / 1.472 / 56 / 56,0.741 / 0.741 / 39 / 39,0.775 / 1.205 / 56 / 56
