,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.163 / 1.623 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.170 / 1.561 / 99 / 99,1.340 / 1.658 / 99 / 99
1,1-1,1.279 / 1.545 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.481 / 1.647 / 99 / 99,1.139 / 1.318 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.810 / 2.190 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.818 / 2.348 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.703 / 2.076 / 99 / 99,1.621 / 2.042 / 99 / 99
4,1-4,1.159 / 1.538 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.060 / 1.991 / 99 / 99,1.106 / 1.619 / 99 / 99
5,1-5,1.795 / 2.153 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.807 / 2.686 / 99 / 99,1.749 / 2.368 / 99 / 99
6,1-6,1.591 / 1.786 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.679 / 1.896 / 99 / 99,1.518 / 1.786 / 99 / 99
7,2-0,2.926 / 3.233 / 57 / 57,-1.000 / -1.000 / 0 / 53,1.552 / 2.174 / 56 / 56,2.774 / 3.212 / 32 / 32
8,2-1,1.186 / 2.013 / 67 / 67,-1.000 / -1.000 / 0 / 39,1.158 / 1.876 / 51 / 51,1.020 / 1.280 / 27 / 27
9,2-2,1.341 / 1.348 / 37 / 37,-1.000 / -1.000 / 0 / 46,1.391 / 1.441 / 52 / 52,1.340 / 1.348 / 34 / 34
10,2-3,2.193 / 2.580 / 50 / 50,-1.000 / -1.000 / 0 / 26,2.129 / 2.505 / 47 / 47,2.370 / 2.691 / 39 / 39
11,2-4,1.074 / 1.737 / 42 / 42,-1.000 / -1.000 / 0 / 51,0.956 / 1.468 / 34 / 34,1.289 / 1.737 / 41 / 41
12,2-5,1.551 / 1.802 / 44 / 44,-1.000 / -1.000 / 0 / 65,1.183 / 1.539 / 42 / 42,2.143 / 2.277 / 30 / 30
13,2-6,1.003 / 1.466 / 43 / 43,-1.000 / -1.000 / 0 / 52,0.898 / 1.261 / 47 / 47,0.865 / 1.596 / 64 / 64
14,2-7,2.339 / 2.762 / 13 / 13,-1.000 / -1.000 / 0 / 41,2.301 / 3.232 / 45 / 45,2.395 / 2.947 / 44 / 44
15,2-8,1.695 / 1.985 / 40 / 40,-1.000 / -1.000 / 0 / 38,1.169 / 1.486 / 69 / 69,1.663 / 2.186 / 53 / 53
16,2-9,1.242 / 1.889 / 57 / 57,-1.000 / -1.000 / 0 / 70,1.115 / 1.550 / 79 / 79,0.816 / 1.186 / 41 / 41
17,2-10,1.241 / 1.650 / 54 / 54,-1.000 / -1.000 / 0 / 41,1.222 / 1.530 / 59 / 59,1.366 / 1.746 / 45 / 45
18,2-11,1.242 / 1.722 / 57 / 57,-1.000 / -1.000 / 0 / 34,1.286 / 1.722 / 46 / 46,1.272 / 1.722 / 68 / 68
19,2-12,1.022 / 1.022 / 47 / 47,-1.000 / -1.000 / 0 / 53,1.722 / 1.816 / 65 / 65,1.022 / 1.022 / 42 / 42
20,2-13,1.070 / 1.522 / 40 / 40,-1.000 / -1.000 / 0 / 46,1.633 / 1.894 / 36 / 36,1.175 / 1.522 / 19 / 19
21,2-14,1.620 / 2.312 / 27 / 27,-1.000 / -1.000 / 0 / 75,1.901 / 2.473 / 75 / 75,1.864 / 2.669 / 56 / 56
22,2-15,0.969 / 1.175 / 39 / 39,-1.000 / -1.000 / 0 / 60,1.002 / 1.336 / 32 / 32,1.026 / 1.641 / 58 / 58
23,2-16,1.291 / 1.702 / 68 / 68,-1.000 / -1.000 / 0 / 55,1.087 / 1.449 / 52 / 52,1.210 / 1.647 / 49 / 49
24,2-17,1.351 / 1.883 / 54 / 54,-1.000 / -1.000 / 0 / 44,1.236 / 1.534 / 37 / 37,1.473 / 1.696 / 89 / 89
25,2-18,0.933 / 1.048 / 42 / 42,-1.000 / -1.000 / 0 / 54,1.114 / 1.324 / 46 / 46,1.048 / 1.048 / 58 / 58
26,2-19,1.786 / 2.239 / 37 / 37,-1.000 / -1.000 / 0 / 44,1.194 / 1.743 / 55 / 55,1.201 / 1.423 / 56 / 56
27,2-20,1.839 / 2.254 / 52 / 52,-1.000 / -1.000 / 0 / 56,1.788 / 2.045 / 33 / 33,1.959 / 2.254 / 81 / 81
