,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.461 / 1.877 / 99 / 99,2.220 / 2.689 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.429 / 1.877 / 99 / 99
1,1-1,1.399 / 1.718 / 99 / 99,1.775 / 2.843 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.413 / 1.718 / 99 / 99
2,1-2,1.211 / 1.409 / 99 / 99,2.733 / 4.152 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.153 / 1.409 / 99 / 99
3,1-3,1.250 / 1.369 / 99 / 99,1.363 / 2.179 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.276 / 1.369 / 99 / 99
4,1-4,1.414 / 1.798 / 99 / 99,1.457 / 1.769 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.538 / 1.850 / 99 / 99
5,1-5,1.247 / 1.295 / 99 / 99,1.376 / 1.857 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.235 / 1.295 / 99 / 99
6,1-6,1.767 / 2.483 / 99 / 99,1.579 / 2.218 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.620 / 2.218 / 99 / 99
7,2-0,0.694 / 0.694 / 50 / 50,1.139 / 1.520 / 43 / 43,-1.000 / -1.000 / 0 / 43,0.694 / 0.694 / 36 / 36
8,2-1,1.492 / 2.105 / 40 / 40,1.982 / 2.420 / 13 / 13,-1.000 / -1.000 / 0 / 44,1.853 / 2.598 / 43 / 43
9,2-2,2.252 / 2.476 / 45 / 45,2.263 / 2.673 / 69 / 69,-1.000 / -1.000 / 0 / 39,2.264 / 2.397 / 56 / 56
10,2-3,1.595 / 2.388 / 69 / 69,1.400 / 1.842 / 59 / 59,-1.000 / -1.000 / 0 / 39,1.496 / 2.388 / 70 / 70
11,2-4,2.359 / 2.650 / 42 / 42,2.344 / 2.629 / 48 / 48,-1.000 / -1.000 / 0 / 77,2.441 / 2.611 / 76 / 76
12,2-5,2.434 / 2.951 / 22 / 22,2.550 / 3.444 / 54 / 54,-1.000 / -1.000 / 0 / 34,2.550 / 3.224 / 55 / 55
13,2-6,1.860 / 1.951 / 83 / 83,1.986 / 2.500 / 58 / 58,-1.000 / -1.000 / 0 / 49,1.854 / 1.966 / 79 / 79
14,2-7,2.400 / 2.943 / 35 / 35,2.510 / 3.151 / 38 / 38,-1.000 / -1.000 / 0 / 61,2.349 / 2.943 / 39 / 39
15,2-8,2.453 / 2.768 / 51 / 51,2.568 / 2.986 / 59 / 59,-1.000 / -1.000 / 0 / 9,2.489 / 2.791 / 41 / 41
16,2-9,1.469 / 1.998 / 45 / 45,1.302 / 1.954 / 46 / 46,-1.000 / -1.000 / 0 / 29,1.172 / 1.172 / 29 / 29
17,2-10,1.850 / 1.860 / 41 / 41,0.919 / 0.919 / 23 / 53,-1.000 / -1.000 / 0 / 14,1.765 / 1.860 / 44 / 44
18,2-11,1.119 / 1.623 / 47 / 47,1.201 / 2.116 / 83 / 83,-1.000 / -1.000 / 0 / 57,0.893 / 0.893 / 15 / 15
19,2-12,1.516 / 2.198 / 49 / 49,1.703 / 2.198 / 34 / 34,-1.000 / -1.000 / 0 / 50,1.528 / 1.812 / 40 / 40
20,2-13,1.565 / 1.998 / 32 / 32,1.332 / 2.030 / 51 / 51,-1.000 / -1.000 / 0 / 50,1.564 / 1.860 / 52 / 52
21,2-14,2.114 / 2.702 / 61 / 61,1.179 / 1.446 / 17 / 40,-1.000 / -1.000 / 0 / 63,2.247 / 3.121 / 52 / 52
22,2-15,1.624 / 2.414 / 61 / 61,1.810 / 2.740 / 44 / 44,-1.000 / -1.000 / 0 / 36,1.781 / 2.401 / 39 / 39
23,2-16,1.245 / 1.484 / 49 / 49,1.038 / 1.354 / 35 / 35,-1.000 / -1.000 / 0 / 49,0.774 / 1.021 / 61 / 61
24,2-17,2.318 / 2.603 / 36 / 36,2.449 / 2.876 / 42 / 42,-1.000 / -1.000 / 0 / 69,2.187 / 2.444 / 52 / 52
25,2-18,3.149 / 3.618 / 65 / 65,2.886 / 3.850 / 60 / 60,-1.000 / -1.000 / 0 / 53,2.755 / 3.561 / 54 / 54
26,2-19,1.250 / 1.521 / 51 / 51,1.248 / 1.365 / 53 / 53,-1.000 / -1.000 / 0 / 61,1.298 / 1.521 / 36 / 36
27,2-20,0.791 / 0.791 / 30 / 30,0.837 / 1.180 / 36 / 36,-1.000 / -1.000 / 0 / 68,0.815 / 1.241 / 52 / 52
