,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.329 / 1.865 / 99 / 99,1.457 / 1.865 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.302 / 1.865 / 99 / 99
1,1-1,1.323 / 1.634 / 99 / 99,1.308 / 2.035 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.424 / 2.038 / 99 / 99
2,1-2,1.763 / 2.180 / 99 / 99,2.266 / 2.747 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.783 / 2.180 / 99 / 99
3,1-3,1.452 / 1.519 / 99 / 99,2.162 / 2.241 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.407 / 1.519 / 99 / 99
4,1-4,1.931 / 2.272 / 99 / 99,2.418 / 2.922 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.876 / 2.272 / 99 / 99
5,1-5,0.927 / 1.304 / 99 / 99,0.923 / 1.689 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.990 / 1.611 / 99 / 99
6,1-6,1.245 / 1.362 / 99 / 99,1.358 / 1.537 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.164 / 1.362 / 99 / 99
7,2-0,1.468 / 1.816 / 51 / 51,1.715 / 2.259 / 50 / 50,-1.000 / -1.000 / 0 / 47,1.570 / 2.282 / 54 / 54
8,2-1,1.010 / 1.310 / 38 / 38,1.109 / 2.161 / 50 / 50,-1.000 / -1.000 / 0 / 72,1.348 / 1.950 / 20 / 20
9,2-2,1.103 / 1.546 / 55 / 55,1.082 / 1.403 / 41 / 41,-1.000 / -1.000 / 0 / 59,1.041 / 1.128 / 41 / 41
10,2-3,0.908 / 0.908 / 51 / 51,0.908 / 0.908 / 15 / 15,-1.000 / -1.000 / 0 / 41,1.035 / 1.225 / 65 / 65
11,2-4,1.590 / 1.590 / 52 / 52,1.613 / 1.700 / 40 / 40,-1.000 / -1.000 / 0 / 33,1.734 / 2.412 / 42 / 42
12,2-5,1.334 / 1.555 / 32 / 32,1.390 / 1.577 / 74 / 74,-1.000 / -1.000 / 0 / 71,1.450 / 2.061 / 48 / 48
13,2-6,2.319 / 2.985 / 71 / 71,2.434 / 2.838 / 71 / 71,-1.000 / -1.000 / 0 / 72,2.423 / 2.888 / 67 / 67
14,2-7,1.752 / 2.022 / 44 / 44,506.872 / 5811.938 / 69 / 69,-1.000 / -1.000 / 0 / 63,1.121 / 2.009 / 60 / 60
15,2-8,1.198 / 1.626 / 41 / 41,198.733 / 4322.474 / 41 / 41,-1.000 / -1.000 / 0 / 70,1.036 / 1.626 / 39 / 39
16,2-9,1.403 / 1.589 / 66 / 66,1.404 / 1.589 / 50 / 50,-1.000 / -1.000 / 0 / 62,1.390 / 1.684 / 45 / 45
17,2-10,1.619 / 1.714 / 17 / 17,1.582 / 1.624 / 39 / 39,-1.000 / -1.000 / 0 / 46,1.597 / 1.729 / 42 / 42
18,2-11,1.220 / 2.199 / 56 / 56,1.233 / 1.490 / 45 / 45,-1.000 / -1.000 / 0 / 67,1.508 / 2.501 / 71 / 71
19,2-12,1.015 / 1.766 / 66 / 66,1.752 / 2.237 / 57 / 57,-1.000 / -1.000 / 0 / 72,1.313 / 2.129 / 60 / 60
20,2-13,0.781 / 0.994 / 43 / 43,1.163 / 1.308 / 12 / 12,-1.000 / -1.000 / 0 / 58,0.799 / 0.994 / 72 / 72
21,2-14,1.465 / 1.735 / 38 / 38,1.405 / 1.735 / 49 / 49,-1.000 / -1.000 / 0 / 48,1.448 / 1.735 / 54 / 54
22,2-15,0.879 / 1.254 / 35 / 35,0.890 / 1.254 / 47 / 47,-1.000 / -1.000 / 0 / 21,1.072 / 2.406 / 43 / 43
23,2-16,1.859 / 2.306 / 79 / 79,2.240 / 2.799 / 67 / 67,-1.000 / -1.000 / 0 / 52,1.893 / 2.428 / 50 / 50
24,2-17,0.853 / 1.109 / 44 / 44,0.952 / 1.109 / 63 / 63,-1.000 / -1.000 / 0 / 57,0.889 / 1.465 / 20 / 20
25,2-18,2.514 / 3.282 / 31 / 31,2.700 / 3.300 / 29 / 29,-1.000 / -1.000 / 0 / 65,2.711 / 3.351 / 55 / 55
26,2-19,1.016 / 1.287 / 42 / 42,0.971 / 1.705 / 69 / 69,-1.000 / -1.000 / 0 / 22,1.161 / 1.934 / 57 / 57
27,2-20,1.279 / 1.745 / 48 / 48,1.307 / 1.971 / 59 / 59,-1.000 / -1.000 / 0 / 55,1.291 / 1.481 / 58 / 58
