,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.172 / 1.293 / 99 / 99,1.417 / 1.630 / 99 / 99,1.780 / 2.108 / 99 / 99,1.178 / 1.347 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.473 / 1.897 / 99 / 99,2.288 / 2.660 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.677 / 1.851 / 99 / 99,1.871 / 2.371 / 99 / 99,1.003 / 1.305 / 99 / 99
3,1-3,1.511 / 1.761 / 99 / 99,1.472 / 1.868 / 99 / 99,2.964 / 3.316 / 99 / 99,1.350 / 1.761 / 99 / 99
4,1-4,1.199 / 1.758 / 99 / 99,1.248 / 1.782 / 99 / 99,1.335 / 2.343 / 99 / 99,1.282 / 1.782 / 99 / 99
5,2-0,1.457 / 1.822 / 37 / 37,1.833 / 2.265 / 60 / 60,1.209 / 2.243 / 36 / 36,1.288 / 1.641 / 76 / 76
6,2-1,0.991 / 0.993 / 51 / 51,1.098 / 1.220 / 32 / 32,0.612 / 0.612 / 38 / 38,1.208 / 1.208 / 65 / 65
7,2-2,1.169 / 1.488 / 34 / 34,1.158 / 1.537 / 63 / 63,1.376 / 1.563 / 13 / 13,1.609 / 1.907 / 60 / 60
8,2-3,1.020 / 1.020 / 64 / 64,1.412 / 1.631 / 52 / 52,1.949 / 2.035 / 22 / 22,1.833 / 1.939 / 51 / 51
9,2-4,1.697 / 1.802 / 20 / 20,1.917 / 2.083 / 68 / 68,2.190 / 2.533 / 48 / 48,1.882 / 2.391 / 68 / 68
10,2-5,1.342 / 1.365 / 57 / 57,1.412 / 1.426 / 54 / 54,2.763 / 3.120 / 24 / 24,1.796 / 2.925 / 60 / 60
11,2-6,1.956 / 2.461 / 78 / 78,2.009 / 2.461 / 40 / 40,1.550 / 2.032 / 67 / 67,1.481 / 2.032 / 51 / 51
12,2-7,1.433 / 1.464 / 38 / 38,1.510 / 1.739 / 44 / 44,2.646 / 3.279 / 29 / 29,2.607 / 3.109 / 41 / 41
13,2-8,1.094 / 1.744 / 55 / 55,1.172 / 1.744 / 40 / 40,1.188 / 1.849 / 81 / 81,1.202 / 1.796 / 40 / 40
14,2-9,1.145 / 1.145 / 36 / 36,1.154 / 1.192 / 31 / 31,1.145 / 1.145 / 58 / 58,1.147 / 1.192 / 58 / 58
15,2-10,0.888 / 0.888 / 85 / 85,1.315 / 1.661 / 53 / 53,1.956 / 2.189 / 43 / 43,1.890 / 2.015 / 52 / 52
16,2-11,1.987 / 1.987 / 27 / 27,1.281 / 1.281 / 45 / 45,2.288 / 2.746 / 41 / 41,2.312 / 2.312 / 55 / 55
17,2-12,1.045 / 1.045 / 61 / 61,1.184 / 1.347 / 70 / 70,1.024 / 1.024 / 52 / 52,1.024 / 1.024 / 68 / 68
18,2-13,1.184 / 1.792 / 56 / 56,1.393 / 1.401 / 32 / 32,0.932 / 1.381 / 63 / 63,0.877 / 0.877 / 47 / 47
19,2-14,1.517 / 1.894 / 55 / 55,1.535 / 2.075 / 53 / 53,1.109 / 1.568 / 40 / 40,1.150 / 1.568 / 40 / 40
