,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,0.943 / 1.000 / 99 / 99,1.008 / 1.398 / 99 / 99,1.209 / 1.209 / 98 / 99,0.951 / 1.487 / 99 / 99
1,1-1,1.314 / 1.561 / 99 / 99,1.880 / 2.372 / 99 / 99,1.554 / 1.988 / 99 / 99,1.519 / 2.023 / 99 / 99
2,1-2,1.294 / 1.700 / 99 / 99,1.465 / 1.765 / 99 / 99,1.714 / 1.988 / 99 / 99,1.331 / 1.778 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.332 / 1.332 / 99 / 99,2.047 / 2.357 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.065 / 1.400 / 99 / 99,1.947 / 2.110 / 99 / 99,1.398 / 1.740 / 99 / 99,1.187 / 1.627 / 99 / 99
5,2-0,1.523 / 1.925 / 48 / 48,1.591 / 1.951 / 43 / 43,1.426 / 1.640 / 44 / 44,1.652 / 2.250 / 37 / 37
6,2-1,0.907 / 1.569 / 40 / 44,0.866 / 1.367 / 51 / 51,0.855 / 1.052 / 51 / 51,9.825 / 469.330 / 52 / 52
7,2-2,1.091 / 2.244 / 66 / 66,1.131 / 1.648 / 39 / 39,1.015 / 1.648 / 55 / 55,0.993 / 2.816 / 26 / 26
8,2-3,1.037 / 1.634 / 39 / 39,1.129 / 1.618 / 71 / 71,1.248 / 1.822 / 40 / 40,1.274 / 2.354 / 29 / 29
9,2-4,1.125 / 1.125 / 53 / 53,1.125 / 1.125 / 70 / 70,1.125 / 1.125 / 44 / 44,1.166 / 1.213 / 47 / 47
10,2-5,1.080 / 1.847 / 31 / 31,1.029 / 1.582 / 39 / 39,1.091 / 1.321 / 32 / 32,1.151 / 1.969 / 37 / 37
11,2-6,1.153 / 1.361 / 51 / 51,1.343 / 3.991 / 62 / 62,1.332 / 1.776 / 66 / 66,2.778 / 3.258 / 37 / 37
12,2-7,0.781 / 0.781 / 35 / 35,1.038 / 1.985 / 77 / 77,0.781 / 0.781 / 45 / 45,0.781 / 0.781 / 52 / 52
13,2-8,1.383 / 1.558 / 34 / 34,1.303 / 1.360 / 55 / 55,1.339 / 1.463 / 30 / 30,1.380 / 1.432 / 40 / 40
14,2-9,1.200 / 1.200 / 22 / 22,1.200 / 1.200 / 76 / 76,1.200 / 1.200 / 60 / 60,1.075 / 1.075 / 38 / 38
15,2-10,1.077 / 1.263 / 49 / 49,1.055 / 1.263 / 59 / 59,1.050 / 1.294 / 56 / 56,0.953 / 0.964 / 32 / 32
16,2-11,0.919 / 0.919 / 32 / 32,1.102 / 1.361 / 50 / 50,1.071 / 1.344 / 63 / 63,1.076 / 1.333 / 58 / 58
17,2-12,1.545 / 1.869 / 42 / 42,1.564 / 1.869 / 74 / 74,1.369 / 1.670 / 36 / 36,3.287 / 3.962 / 44 / 44
18,2-13,1.183 / 1.289 / 31 / 31,1.248 / 1.289 / 45 / 45,1.176 / 1.289 / 40 / 40,1.203 / 1.365 / 29 / 29
19,2-14,0.842 / 1.101 / 56 / 59,0.938 / 1.260 / 65 / 65,0.861 / 1.101 / 48 / 48,0.816 / 1.101 / 37 / 37
