,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.216 / 1.351 / 99 / 99,1.446 / 1.658 / 99 / 99,1.520 / 1.758 / 99 / 99,1.262 / 1.351 / 99 / 99
1,1-1,1.619 / 2.443 / 99 / 99,1.641 / 2.443 / 99 / 99,1.675 / 2.443 / 99 / 99,1.644 / 2.547 / 99 / 99
2,1-2,1.598 / 1.611 / 99 / 99,1.482 / 1.844 / 99 / 99,1.492 / 2.015 / 99 / 99,1.186 / 1.186 / 99 / 99
3,1-3,1.300 / 1.655 / 99 / 99,1.400 / 1.685 / 99 / 99,1.374 / 1.889 / 99 / 99,1.513 / 1.994 / 99 / 99
4,1-4,1.569 / 2.173 / 99 / 99,1.687 / 2.483 / 99 / 99,2.433 / 3.710 / 99 / 99,1.573 / 2.173 / 99 / 99
5,2-0,1.750 / 1.855 / 33 / 33,1.043 / 1.806 / 68 / 68,1.133 / 2.172 / 61 / 61,1.434 / 1.530 / 31 / 31
6,2-1,1.124 / 1.491 / 34 / 34,1.072 / 1.389 / 60 / 60,1.251 / 1.898 / 64 / 64,1.028 / 1.626 / 73 / 73
7,2-2,2.072 / 2.711 / 46 / 46,2.177 / 2.711 / 55 / 55,1.392 / 1.740 / 52 / 52,2.090 / 2.711 / 65 / 65
8,2-3,1.047 / 1.217 / 39 / 39,1.042 / 1.246 / 47 / 47,1.035 / 1.246 / 53 / 53,1.181 / 1.496 / 48 / 48
9,2-4,1.956 / 2.540 / 58 / 58,2.099 / 2.802 / 49 / 49,2.424 / 3.710 / 50 / 50,1.963 / 2.624 / 64 / 64
10,2-5,2.031 / 2.381 / 46 / 46,1.945 / 2.490 / 53 / 53,1.932 / 2.490 / 40 / 40,2.100 / 2.381 / 46 / 46
11,2-6,1.662 / 2.058 / 51 / 51,1.801 / 1.993 / 33 / 33,1.913 / 1.993 / 34 / 34,1.558 / 1.774 / 21 / 21
12,2-7,1.287 / 1.533 / 43 / 43,1.290 / 1.533 / 67 / 67,1.292 / 1.533 / 69 / 69,1.292 / 1.533 / 60 / 60
13,2-8,2.472 / 2.885 / 32 / 32,2.377 / 2.956 / 30 / 30,2.156 / 2.629 / 53 / 53,1.394 / 2.029 / 52 / 52
14,2-9,2.522 / 2.721 / 68 / 68,2.542 / 2.721 / 47 / 47,2.506 / 2.581 / 55 / 55,2.540 / 2.769 / 64 / 64
15,2-10,0.876 / 1.261 / 53 / 53,0.820 / 1.562 / 49 / 49,0.864 / 1.550 / 62 / 62,0.880 / 1.693 / 39 / 39
16,2-11,0.984 / 1.143 / 52 / 52,1.000 / 1.143 / 55 / 55,1.013 / 1.143 / 68 / 68,0.993 / 1.143 / 43 / 43
17,2-12,0.716 / 0.716 / 61 / 61,0.716 / 0.716 / 36 / 36,0.917 / 1.608 / 55 / 55,0.716 / 0.716 / 73 / 73
18,2-13,1.435 / 1.605 / 45 / 45,1.425 / 1.598 / 51 / 51,1.457 / 1.697 / 37 / 37,1.364 / 1.634 / 53 / 53
19,2-14,1.101 / 1.378 / 69 / 69,1.158 / 1.378 / 59 / 59,1.163 / 1.378 / 43 / 43,1.191 / 1.378 / 53 / 53
