,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,3.399 / 3.815 / 99 / 99,3.305 / 3.815 / 99 / 99,3.174 / 3.815 / 99 / 99,3.009 / 3.815 / 99 / 99
1,1-1,1.570 / 2.106 / 99 / 99,1.916 / 2.312 / 99 / 99,2.093 / 3.106 / 99 / 99,1.541 / 2.067 / 99 / 99
2,1-2,2.659 / 2.676 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,2.381 / 2.707 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.377 / 1.389 / 99 / 99,1.416 / 1.947 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,2.134 / 2.598 / 99 / 99,2.077 / 2.598 / 99 / 99,2.008 / 2.598 / 99 / 99,2.041 / 2.598 / 99 / 99
5,2-0,2.023 / 2.460 / 70 / 70,1.847 / 2.283 / 55 / 55,1.750 / 2.093 / 39 / 39,1.836 / 2.460 / 64 / 64
6,2-1,2.235 / 2.499 / 62 / 62,2.443 / 2.824 / 58 / 58,2.303 / 2.824 / 70 / 70,2.408 / 2.997 / 45 / 45
7,2-2,3.215 / 3.354 / 45 / 45,1.377 / 1.635 / 53 / 53,1.974 / 3.190 / 45 / 45,0.891 / 0.891 / 34 / 34
8,2-3,0.940 / 0.940 / 34 / 34,1.199 / 1.294 / 74 / 74,0.940 / 0.940 / 48 / 48,0.940 / 0.940 / 41 / 41
9,2-4,1.009 / 1.341 / 48 / 48,0.933 / 1.186 / 55 / 55,1.495 / 1.835 / 49 / 49,0.934 / 1.327 / 19 / 19
10,2-5,2.593 / 2.605 / 35 / 35,2.612 / 2.659 / 31 / 31,2.631 / 2.659 / 54 / 54,2.588 / 2.696 / 47 / 47
11,2-6,1.462 / 1.796 / 61 / 61,1.346 / 1.673 / 46 / 46,1.300 / 1.726 / 55 / 55,1.368 / 1.771 / 60 / 60
12,2-7,1.110 / 1.482 / 69 / 69,1.259 / 1.381 / 57 / 57,1.142 / 1.381 / 48 / 48,1.378 / 2.302 / 27 / 27
13,2-8,2.432 / 2.694 / 56 / 56,2.388 / 2.664 / 32 / 32,2.434 / 2.601 / 47 / 47,2.462 / 2.569 / 52 / 52
14,2-9,0.953 / 1.318 / 58 / 58,1.152 / 1.552 / 56 / 56,1.138 / 1.424 / 27 / 27,1.281 / 2.285 / 56 / 56
15,2-10,0.948 / 1.253 / 50 / 50,0.964 / 1.132 / 49 / 49,1.032 / 1.253 / 45 / 45,0.901 / 1.282 / 42 / 42
16,2-11,1.433 / 1.930 / 44 / 44,1.345 / 1.562 / 41 / 41,1.498 / 1.930 / 22 / 22,1.348 / 1.930 / 42 / 42
17,2-12,1.999 / 2.131 / 53 / 53,1.831 / 2.201 / 35 / 35,1.859 / 2.081 / 42 / 42,1.868 / 2.081 / 48 / 48
18,2-13,2.888 / 2.994 / 55 / 55,0.940 / 0.940 / 63 / 63,1.543 / 2.879 / 66 / 66,1.306 / 1.331 / 48 / 48
19,2-14,2.730 / 3.051 / 39 / 39,1.053 / 1.246 / 52 / 52,1.575 / 2.693 / 66 / 66,1.275 / 1.684 / 17 / 17
