,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.277 / 1.449 / 99 / 99,1.240 / 1.682 / 99 / 99,1.368 / 2.318 / 99 / 99,1.248 / 1.449 / 99 / 99
1,1-1,1.638 / 2.025 / 99 / 99,1.556 / 2.025 / 99 / 99,1.643 / 1.751 / 99 / 99,1.640 / 2.025 / 99 / 99
2,1-2,1.277 / 1.277 / 99 / 99,1.785 / 2.072 / 99 / 99,2.137 / 2.408 / 99 / 99,1.277 / 1.277 / 99 / 99
3,1-3,1.879 / 2.124 / 99 / 99,1.884 / 2.054 / 99 / 99,1.873 / 2.215 / 99 / 99,1.837 / 2.124 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.454 / 1.536 / 99 / 99,1.862 / 2.032 / 99 / 99,1.000 / 1.000 / 99 / 99
5,2-0,0.893 / 0.893 / 54 / 54,0.893 / 0.893 / 33 / 33,0.909 / 1.583 / 45 / 45,0.893 / 0.893 / 44 / 44
6,2-1,0.918 / 1.273 / 45 / 45,0.996 / 1.273 / 55 / 55,1.061 / 1.273 / 45 / 45,0.979 / 1.273 / 44 / 44
7,2-2,1.675 / 2.144 / 39 / 39,1.661 / 2.091 / 58 / 58,1.688 / 2.091 / 66 / 66,1.606 / 1.925 / 41 / 41
8,2-3,1.867 / 2.386 / 42 / 42,1.330 / 1.604 / 44 / 44,1.208 / 1.300 / 46 / 46,1.852 / 2.386 / 66 / 66
9,2-4,1.205 / 1.462 / 43 / 43,1.188 / 1.462 / 44 / 44,1.120 / 1.462 / 54 / 54,1.216 / 1.462 / 58 / 58
10,2-5,1.874 / 2.386 / 47 / 47,1.300 / 1.749 / 69 / 69,1.351 / 1.761 / 48 / 48,1.907 / 2.276 / 41 / 41
11,2-6,1.214 / 1.214 / 63 / 63,1.214 / 1.214 / 54 / 54,1.226 / 1.885 / 56 / 56,1.214 / 1.214 / 38 / 38
12,2-7,1.681 / 2.148 / 66 / 66,1.050 / 1.744 / 45 / 45,1.210 / 1.620 / 50 / 50,1.756 / 2.362 / 56 / 56
13,2-8,0.894 / 0.894 / 44 / 44,0.894 / 0.894 / 18 / 18,0.894 / 0.894 / 54 / 54,0.894 / 0.894 / 49 / 49
14,2-9,1.393 / 1.393 / 14 / 14,1.257 / 1.700 / 42 / 42,1.472 / 1.768 / 35 / 35,1.402 / 1.466 / 54 / 54
