,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.550 / 1.990 / 99 / 99,1.611 / 2.004 / 99 / 99,1.640 / 2.480 / 99 / 99,1.934 / 2.464 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.899 / 1.914 / 99 / 99,1.914 / 2.086 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.325 / 1.335 / 99 / 99,1.331 / 1.335 / 99 / 99,1.219 / 1.335 / 99 / 99,1.325 / 1.335 / 99 / 99
3,1-3,1.185 / 1.515 / 99 / 99,1.227 / 1.463 / 99 / 99,1.128 / 1.515 / 99 / 99,1.153 / 1.360 / 99 / 99
4,1-4,1.885 / 2.292 / 99 / 99,1.994 / 2.371 / 99 / 99,1.943 / 2.371 / 99 / 99,1.904 / 2.280 / 99 / 99
5,2-0,1.083 / 1.336 / 57 / 57,1.101 / 1.671 / 67 / 67,1.217 / 1.671 / 46 / 46,1.402 / 2.120 / 56 / 56
6,2-1,1.365 / 1.742 / 70 / 70,1.289 / 1.873 / 72 / 72,1.090 / 1.742 / 52 / 52,1.222 / 1.598 / 65 / 65
7,2-2,2.005 / 2.024 / 68 / 68,2.007 / 2.024 / 49 / 49,2.010 / 2.024 / 52 / 52,2.012 / 2.057 / 56 / 56
8,2-3,1.850 / 2.144 / 67 / 67,1.826 / 2.027 / 81 / 81,1.844 / 2.027 / 36 / 36,1.907 / 2.163 / 41 / 41
9,2-4,0.952 / 0.952 / 71 / 71,1.044 / 1.044 / 53 / 53,1.044 / 1.044 / 24 / 24,0.939 / 0.939 / 66 / 66
10,2-5,1.215 / 1.905 / 45 / 45,1.208 / 1.981 / 52 / 52,1.351 / 1.883 / 79 / 79,1.429 / 1.896 / 49 / 49
11,2-6,1.572 / 1.618 / 46 / 46,1.375 / 1.718 / 56 / 56,1.390 / 1.618 / 34 / 34,1.578 / 1.618 / 42 / 42
12,2-7,0.888 / 0.888 / 47 / 47,0.888 / 0.888 / 62 / 62,0.888 / 0.888 / 47 / 47,0.888 / 0.888 / 61 / 61
13,2-8,1.962 / 2.015 / 31 / 31,1.690 / 1.797 / 50 / 50,1.715 / 1.797 / 54 / 54,1.936 / 2.023 / 55 / 55
14,2-9,1.234 / 1.643 / 58 / 58,1.442 / 1.809 / 49 / 49,1.263 / 1.636 / 53 / 53,1.421 / 1.959 / 65 / 65
