,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.231 / 1.547 / 99 / 99,1.240 / 1.547 / 99 / 99,1.368 / 1.477 / 99 / 99,1.354 / 1.547 / 99 / 99
1,1-1,1.392 / 1.769 / 99 / 99,1.221 / 1.769 / 99 / 99,1.466 / 1.769 / 99 / 99,1.357 / 1.769 / 99 / 99
2,1-2,1.774 / 2.096 / 99 / 99,2.444 / 2.937 / 99 / 99,2.357 / 2.947 / 99 / 99,1.720 / 2.068 / 99 / 99
3,2-0,1.361 / 1.957 / 49 / 49,1.072 / 1.072 / 21 / 21,1.093 / 1.287 / 64 / 64,1.242 / 1.906 / 51 / 51
4,2-1,1.351 / 1.351 / 2 / 2,1.460 / 2.367 / 52 / 52,1.480 / 2.211 / 53 / 53,1.429 / 1.821 / 25 / 25
5,2-2,0.894 / 0.894 / 34 / 34,0.962 / 1.242 / 46 / 46,0.938 / 1.242 / 47 / 47,0.894 / 0.894 / 42 / 42
6,2-3,1.250 / 1.604 / 28 / 28,1.313 / 1.614 / 37 / 37,1.255 / 1.614 / 48 / 48,1.189 / 1.411 / 31 / 31
7,2-4,1.724 / 1.724 / 32 / 32,1.738 / 2.184 / 57 / 57,1.726 / 1.838 / 57 / 57,1.724 / 1.724 / 61 / 61
8,2-5,1.279 / 2.020 / 52 / 52,1.246 / 1.549 / 34 / 34,0.990 / 1.364 / 55 / 55,1.384 / 2.020 / 41 / 41
9,2-6,1.230 / 1.230 / 69 / 69,1.021 / 1.230 / 63 / 63,0.756 / 1.278 / 34 / 34,1.230 / 1.230 / 27 / 27
10,2-7,0.974 / 1.326 / 45 / 45,1.040 / 1.326 / 54 / 54,1.020 / 1.326 / 35 / 35,0.985 / 1.326 / 65 / 65
11,2-8,1.520 / 1.824 / 54 / 54,1.575 / 1.961 / 36 / 36,1.170 / 1.458 / 49 / 49,1.050 / 1.270 / 56 / 56
12,2-9,0.976 / 1.342 / 63 / 63,1.064 / 1.718 / 56 / 56,1.059 / 2.462 / 65 / 65,0.949 / 1.342 / 44 / 44
13,2-10,1.809 / 1.809 / 39 / 39,1.862 / 2.135 / 50 / 50,1.809 / 1.813 / 18 / 18,1.913 / 2.135 / 25 / 25
14,2-11,0.967 / 1.244 / 39 / 39,1.102 / 1.721 / 53 / 53,1.046 / 2.653 / 27 / 27,0.913 / 1.244 / 20 / 20
